	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17neg_SI_EAE	IL17neg_SI_mock	IL17neg_SI_SS
Ndufb2	8.125756906	8.784396614	7.768947111	8.385325185	7.932668823	7.881875845	8.062758956	7.988911663	8.085735229
Ndufb3	9.229875395	9.352664036	8.803828693	8.339821959	8.451051182	8.013196112	8.217736024	8.053737015	8.545553095
Ndufb4	7.504368922	7.549213308	7.322547483	6.998617309	6.985292798	7.060344443	7.609108991	6.916514406	7.036931842
Ndufb5	10.36192863	10.09369881	9.810493084	9.669646671	9.424112902	9.571147255	9.885675075	9.558784802	9.73930774
Ndufb6	8.535615272	8.864344901	8.582587609	8.812153535	8.334762627	8.437830123	8.567320873	7.988911663	8.262440183
Ndufb7	9.187889867	9.291971373	8.710413464	8.48616107	8.095809163	8.285988135	8.152652875	8.043137697	8.008365802
Ndufb8	9.339382847	9.201539395	8.791720135	9.092740226	9.187617315	9.066519834	9.40613006	8.919963737	9.070377136
Ndufb9	10.55973744	10.633773	10.03317437	9.54675231	9.730752019	9.592062759	9.739496291	9.409466731	9.87645475
Ndufc1	8.372038714	9.19926102	8.33326739	8.558466866	8.193303567	8.195268465	8.256350306	8.021697022	8.295283004
Ndufc2	9.72103902	10.04892283	9.099642858	8.643982666	8.672758793	8.815258375	8.875897782	8.502495734	8.758390856
Ndufs1	10.62164463	10.47271103	10.36380226	10.59597619	10.60250849	10.67835646	10.57811166	10.51223176	10.56922913
Ndufs2	10.58740135	10.60657598	10.35767664	10.37360057	10.07563653	10.20909917	10.13474275	10.095328	10.08259543
Ndufs3	9.380951497	9.150560592	9.01894272	9.08970318	8.849076302	9.104913374	9.382489182	9.04377573	9.166811439
Ndufs4	11.06813247	11.2013141	10.74866293	11.05406107	10.66939699	10.86330933	10.74896379	10.46195453	10.69054456
Ndufs5	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Ndufs6	9.15121088	9.511588431	8.941666742	8.855760503	8.535357379	8.983337213	8.985694157	8.73297618	8.791521172
Ndufs7	8.979632463	8.940065358	8.93892631	8.732490538	8.640533523	8.88487345	9.008367279	8.984579903	8.794792404
Ndufs8	9.995931985	9.977709458	9.488294265	9.242418325	9.129608238	9.403763543	9.345170993	8.716508578	9.083793672
Ndufv1	9.306417445	8.386668417	9.013744991	7.854301951	8.751955764	8.843511794	8.918437578	8.494778438	8.664905194
Ndufv2	9.656384649	9.948208213	9.627302457	9.092740226	9.061079594	9.090267938	9.395432374	9.23822767	9.45375837
Ndufv3	9.781504707	9.737006512	9.367338653	8.972558237	9.000422402	9.113629433	9.124451025	8.627678093	8.675599546
Neat1	10.89144116	11.14040413	11.00655328	11.95701267	12.54443249	12.59666052	11.50827278	12.41240447	12.44893578
Neb	11.99021864	11.99987015	13.39891755	12.0072415	12.53404395	12.29324218	13.74525091	12.52213197	12.66263038
Nebl	10.3908487	10.37333442	9.739988972	11.36781033	11.15519512	11.45655221	9.212463375	9.800666309	9.970289889
Necab1	4.811952535	4.811952535	4.811952535	4.811952535	5.280605191	4.811952535	4.811952535	4.811952535	4.811952535
Necab2	5.739949105	4.811952535	4.811952535	5.222516691	5.352324212	5.746424433	5.281527788	5.460317872	5.353682791
Necab3	5.707253193	5.49884104	6.152347687	6.622914029	6.26313479	6.402007937	6.265795496	5.974016992	6.389483433
Necap1	9.462408954	9.708487286	9.601592546	9.947657416	9.943035401	9.834207115	10.11011888	10.01039132	9.725700907
Necap2	9.741477733	9.268262429	9.330228122	8.812153535	9.366355456	9.377489539	8.79010727	9.395090982	8.987131063
Nedd1	9.914722464	9.89718782	9.886245487	8.434233726	8.785066983	8.726989065	9.011176379	8.93993968	8.898752414
Nedd4	8.19145324	8.553553365	9.178368941	10.1748811	11.26738478	9.984074801	10.12183529	10.62812232	11.06921106
Nedd4l	5.913395848	6.703563877	7.365118823	7.077638417	7.320941579	6.717801073	8.116327551	7.861702576	7.793984656
Nedd8	10.85508946	10.77711332	9.87770547	9.910343315	9.760930903	10.27649206	9.941112385	9.587958036	9.958707721
Nedd9	12.99886868	13.06478697	12.87829121	12.16270231	12.19228326	12.08467224	12.61529189	12.85059351	12.81742071
Nefh	6.483144058	6.646950101	6.99062482	6.984972314	7.597261335	6.91451621	7.812451607	7.806143409	7.219802554
Nefl	5.167877154	4.811952535	5.074112238	4.811952535	4.811952535	5.098188012	4.811952535	5.272328185	5.776266581
Nefm	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.195919549	5.272328185	5.811301744
Negr1	4.811952535	4.811952535	4.811952535	7.127810463	7.820978664	6.380537104	5.195919549	6.36023066	6.977956714
Neil1	7.77073814	6.895710874	7.939526077	8.830484775	9.259922282	9.233071817	8.971339212	9.28799998	9.123306718
Neil2	7.01247462	6.492769274	6.605399915	7.051821142	6.778664718	6.336348916	6.915192589	6.553579141	6.051426563
Neil3	8.691410443	8.633588813	7.398242357	6.65887128	7.604826325	7.268953149	6.102518997	6.434280904	6.977956714
Nek1	9.73421146	10.13117138	9.754057635	9.884336043	9.755944818	9.904419247	9.821644272	9.555096201	9.547654498
Nek10	4.811952535	6.104618937	5.33413849	5.313951068	5.083320301	5.659813768	5.416419987	5.342807073	6.152480079
Nek11	4.811952535	4.811952535	5.074112238	4.811952535	5.773906866	5.216092193	6.940243182	4.811952535	4.811952535
Nek2	6.600196299	7.310469339	6.355549349	6.263546068	6.496683132	6.313592074	5.739211149	5.602795173	5.618774998
Nek3	8.023517212	8.122027249	7.988508339	7.56551262	6.898937881	7.268953149	7.766017893	7.528263037	7.540607484
Nek4	7.787945609	7.556498194	8.056381657	7.102961539	6.442572074	6.667695887	7.012627091	6.841537427	7.316760129
Nek5	5.247321836	5.545301774	5.669934946	6.103284918	5.52374178	5.612564423	5.618337551	5.188375943	5.525516297
Nek6	9.832746268	9.853003931	9.845951518	8.66458479	8.665660169	8.88487345	7.863696834	8.18954906	8.169259612
Nek7	12.75386672	13.10571762	13.28254187	12.42009352	11.86727754	12.24361058	12.62652292	12.22488005	12.38983514
Nek8	7.284829528	8.653750272	8.22891321	9.234194338	8.820625729	8.938227817	9.311418785	9.123248111	8.788242445
Nek9	10.96461118	10.80130187	11.14987942	11.04548707	11.1690029	11.09317853	10.92119237	11.36505469	11.37647751
Nelfa	10.01043645	10.10589354	10.07609961	10.10003993	10.30789937	10.3071479	9.899357516	10.20052222	10.05294835
Nelfb	9.519342099	9.598798477	9.405498551	9.870271041	10.02681288	9.602407593	9.534515276	10.08641789	9.682331122
Nelfcd	8.480823893	7.714266023	8.446054408	7.520189054	8.325758208	7.839958873	8.040749069	8.17023333	7.85865145
Nelfe	7.870942792	8.441918319	7.812064021	8.249680038	8.78833635	8.726989065	8.616224025	8.864296116	8.874234305
Nell1	4.811952535	4.811952535	4.811952535	4.811952535	5.083320301	4.811952535	4.811952535	5.188375943	4.811952535
Nell1os	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Nell2	4.811952535	4.811952535	4.811952535	5.390651692	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
Nemf	12.32289368	12.43949334	12.42271741	12.82166602	12.58408381	12.47543133	12.57137144	12.42204255	12.57746214
Nenf	7.387632569	6.809642151	6.747242296	6.043898538	6.423966346	6.166240022	5.996218754	5.887444462	6.75461992
Neo1	4.811952535	4.811952535	5.182195795	6.64102395	7.781677087	7.109603694	6.481905039	7.128944566	7.344542494
Nepn	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Nes	4.811952535	5.073672081	4.811952535	5.80150961	6.911631745	5.896628795	5.7757493	5.721478396	6.427686123
Nespas	6.103515584	6.056883357	6.196132016	5.625050312	6.241305702	6.139596548	5.700962481	5.511307862	6.128127902
Net1	9.308377661	9.554964267	9.03442384	9.345255071	9.483668675	9.178750383	9.757975289	9.443792302	9.633975671
Neto1	4.811952535	5.264034016	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Neto2	7.897550465	8.386668417	8.366415073	9.744823632	9.935706473	9.715364499	9.826427227	9.395090982	9.800618613
Neu1	9.264622859	8.410610045	8.631022207	8.6522592	8.711183279	8.895029904	8.691846274	8.768551033	8.481911769
Neu2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Neu3	9.685311573	9.735436847	9.371403519	9.140478788	9.69819487	9.709635314	9.165355723	9.604111719	9.699836154
Neu4	5.063947529	5.740766176	5.394990587	5.102753323	5.083320301	5.216092193	5.416419987	5.511307862	5.196131989
Neurl1a	4.811952535	5.629725612	5.394990587	5.877488403	5.280605191	5.216092193	5.810767067	5.558576792	4.811952535
Neurl1b	7.226060567	6.127679282	6.706363039	5.313951068	6.26313479	5.824756535	6.308266751	5.460317872	5.525516297
Neurl2	5.063947529	5.333268804	5.33413849	5.313951068	5.4152391	4.811952535	5.195919549	5.342807073	5.084008515
Neurl3	13.07826393	13.21453426	13.30339809	14.3763526	14.57465004	14.64802609	14.63999026	15.02603775	15.14111862
Neurl4	8.195726459	8.031922905	8.224394025	7.609395401	7.713610598	7.854071	7.91313395	8.090219974	7.932507108
Neurod1	4.811952535	4.811952535	4.811952535	5.222516691	4.811952535	4.811952535	5.083857635	4.811952535	4.811952535
Neurod2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Neurod4	4.811952535	4.811952535	4.811952535	5.390651692	5.083320301	4.811952535	4.811952535	4.811952535	4.811952535
Neurod6	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Neurog1	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
Neurog2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Neurog3	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Nexn	7.356821111	7.114199335	7.651533706	8.266009103	8.475651843	7.968615656	8.079043969	8.100472851	7.896065169
Nf1	10.24621054	10.43358513	10.63762392	11.53581913	11.21993725	11.16464884	10.68461225	11.09259907	10.96892148
Nf2	10.76889635	10.60399976	10.55259739	10.36359932	10.45351313	10.18591585	10.08373619	10.16831557	10.08924916
Nfam1	4.811952535	5.774602607	6.258639188	5.913195795	6.846873729	6.055299849	6.151783787	5.757364973	5.525516297
Nfasc	4.811952535	4.811952535	4.811952535	5.102753323	5.19516297	5.447883911	5.083857635	5.683917171	4.811952535
Nfat5	12.91259933	13.02073132	13.3863156	13.30876132	13.17542215	13.00934214	13.00280672	13.21773803	13.06063361
Nfatc1	12.07856036	12.37675537	12.04332911	12.28956069	12.58173991	12.28492758	12.18683433	12.9134395	12.37576202
Nfatc2	12.05486626	11.55826111	11.40820917	12.19053817	12.70617344	12.28909087	11.05887446	12.04780289	11.50438471
Nfatc2ip	8.654798596	8.549969647	8.871532829	8.86290095	8.880038948	8.723190299	8.912437247	8.992797386	9.399055369
Nfatc3	14.263283	14.08258986	14.14597105	14.05115792	14.22520902	14.34488775	13.97644746	14.33532978	14.17319829
Nfatc4	4.811952535	4.811952535	4.811952535	4.811952535	6.531432536	5.447883911	4.811952535	4.811952535	5.573704104
Nfe2	5.473700031	4.811952535	5.33413849	6.425109901	5.471877009	5.659813768	6.023873728	6.001207778	5.618774998
Nfe2l1	10.4890252	10.30623425	10.24160715	10.12690056	11.00862153	10.77653671	10.09037729	10.78656054	10.40511854
Nfe2l2	11.10630963	11.18761687	11.45532711	11.36530732	11.94410556	11.73157447	11.19567433	11.85380014	11.90534782
Nfe2l3	8.052143261	9.352664036	9.527060304	7.817595258	8.251590458	8.086484791	8.232339895	8.467433976	8.545553095
Nfia	7.643940534	7.563744822	7.691782603	9.419638097	9.355400228	9.005370613	9.002732517	9.363793046	8.931794066
Nfib	5.063947529	4.811952535	4.811952535	8.05641381	8.686851132	7.236364001	6.902483233	7.01017837	7.690997157
Nfic	9.115811873	8.362316929	8.465287066	6.928919121	7.685424483	7.202966117	7.198454457	7.824909286	7.572021683
Nfil3	10.75317845	11.06873535	10.69704463	11.7012471	12.14987567	12.26327796	10.57811166	11.21262883	10.80244017
Nfix	5.673155226	6.256388649	6.478735492	6.693811663	7.663903392	6.139596548	6.49969344	7.01017837	6.680699065
Nfkb1	12.92508452	13.75856933	13.44476687	14.49900643	14.30410326	14.30519823	13.80214972	14.14530288	13.97813683
Nfkb2	10.04841587	10.26333335	10.34946845	11.2587542	11.7156129	11.51678604	10.82735287	11.46659393	10.97611594
Nfkbia	13.27466292	13.47300212	13.34899339	11.87449434	11.21812725	11.56089603	12.12061631	11.78784512	11.35345948
Nfkbib	10.96274881	11.16740564	10.71552155	10.79604579	10.64624758	10.80902228	10.54078843	10.52735541	10.07992531
Nfkbid	12.06415909	12.29262486	12.21797891	10.67694319	10.23813879	10.4672696	11.1442885	10.96236093	10.3452421
Nfkbie	11.0887711	11.56091961	11.65036947	12.19758988	12.13907609	11.98632843	11.87982938	12.16390878	11.74278212
Nfkbil1	6.757120871	7.020353056	6.174465153	6.46738723	5.965579936	6.266641764	6.809818366	6.281033553	6.128127902
Nfkbiz	13.66950878	13.76165376	14.13206298	13.60979831	13.94279744	14.00043318	13.77016238	14.30316351	14.04644344
Nfrkb	10.44611569	10.40031389	10.78029672	11.43260517	11.33129357	11.20656801	11.35188821	11.30161248	11.32725803
Nfs1	9.11805007	8.647061352	8.539722555	8.567252701	8.316696356	8.447091479	8.930363389	8.648673032	8.363202609
Nfu1	8.735894766	8.588904041	8.061469819	8.081296345	8.106394077	8.104227406	8.152652875	7.994429162	8.209242788
Nfx1	11.44415964	11.41377839	11.44429323	11.47385195	11.37147414	11.24927714	11.64033081	11.44883649	11.77572254
Nfxl1	8.262401656	8.595870306	8.757883428	8.099674631	8.738493675	8.85048889	8.555793533	8.27335238	8.668478878
Nfya	10.28350474	10.86221286	10.91568406	10.26226808	10.68520852	10.5834708	10.36467064	10.73945068	10.58907594
Nfyb	10.70867896	10.98740061	10.51822992	9.962647963	9.84315457	9.745540913	10.04596947	9.966662014	10.04475576
Nfyc	9.582226293	9.873125968	9.763360939	10.17201823	9.66488425	9.83245112	10.19760067	9.851151936	9.82155509
Ngb	4.811952535	4.811952535	4.811952535	4.811952535	5.471877009	5.216092193	5.083857635	4.811952535	5.084008515
Ngdn	9.905697357	9.790893639	9.706617324	10.42018125	10.16231971	10.36292721	10.25428727	10.18271857	10.16804326
Ngef	4.811952535	4.811952535	5.264790217	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.196131989
Ngf	4.811952535	4.811952535	4.811952535	5.102753323	6.021603283	5.659813768	5.66076922	5.917201378	4.811952535
Ngfr	4.811952535	4.811952535	4.811952535	4.811952535	5.280605191	5.098188012	5.083857635	5.272328185	5.525516297
Ngfrap1	9.004053251	8.909697706	9.119128163	9.937576336	9.765899779	10.17348964	10.29968927	10.04102152	10.11033694
Ngly1	10.64428809	10.65466937	10.83716035	9.935889275	9.774143319	10.0595554	10.53495966	10.05674766	10.13369752
Ngp	4.811952535	4.811952535	5.074112238	5.390651692	4.811952535	5.381654138	5.473165136	5.078500463	5.084008515
Ngrn	8.480823893	7.850083266	7.508237036	7.187978097	7.47850945	7.942492291	8.029613968	8.010853129	7.902204897
Nhej1	7.54570691	6.965170788	6.886757949	6.46738723	6.548436196	6.380537104	6.767948018	6.469609517	6.309032055
Nhlh1	4.811952535	4.811952535	5.264790217	4.811952535	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
Nhlh2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.381654138	4.811952535	5.078500463	4.811952535
Nhlrc1	5.063947529	5.44872976	6.10666358	4.811952535	5.19516297	4.811952535	5.810767067	5.342807073	5.968366818
Nhlrc2	9.505745655	9.581424715	9.847410171	9.577391559	9.641640292	9.741803274	9.725906451	9.857152853	9.71196423
Nhlrc3	7.217451667	7.844187796	8.286388585	7.99876927	7.794900799	7.634007488	8.105775119	7.8556371	8.143684248
Nhlrc4	5.247321836	4.811952535	5.074112238	4.811952535	5.083320301	5.098188012	4.811952535	5.078500463	5.196131989
Nhp2	9.231942796	8.799542672	8.358200334	8.043806048	7.801466014	8.062475778	8.392463171	7.639087874	7.820211135
Nhp2l1	9.844939488	10.03112708	9.783314201	10.43816184	9.745920541	10.001367	10.22320466	9.944289244	10.06109461
Nhs	4.811952535	5.264034016	4.811952535	5.390651692	6.196290262	5.306121106	5.281527788	5.188375943	5.739710133
Nhsl1	4.811952535	4.811952535	5.499977964	6.043898538	5.699254021	5.963272942	7.114234375	6.85434122	5.776266581
Nhsl2	9.667109696	7.838267398	7.883020755	7.384700143	8.158161418	7.009175733	6.664464597	6.734186445	6.618222733
Nicn1	5.560474969	6.193965001	5.982592331	6.238439668	5.936296104	6.63313048	6.328912129	5.64445203	5.939019034
Nid1	5.314045695	5.588769999	5.840136481	8.233160785	9.465448397	8.068516422	6.551520138	8.130792542	8.610198619
Nid2	6.081646832	6.744397486	7.348249965	6.312110711	6.496683132	6.560929101	6.551520138	6.879571729	6.989965989
Nif3l1	8.952280273	8.975144098	8.803828693	9.052748212	9.175204496	9.272505838	9.443995805	9.390957083	9.666392477
Nifk	9.732753793	9.579675745	9.421267721	10.09097394	9.366355456	9.773268116	10.20740829	9.397153482	10.06244785
Nim1k	8.037902876	6.822297837	7.076495446	7.668584596	7.775017978	7.504836523	7.343410402	7.473329996	7.595122071
Nin	12.70662152	12.27977289	12.76699851	12.30433484	12.3476919	12.24493011	12.59606613	12.65131073	12.40430567
Ninj1	7.787945609	8.011093488	7.624037612	8.15926488	8.52753963	8.595970422	8.574954354	8.490904064	8.138513223
Ninj2	5.473700031	5.588769999	6.720138232	5.625050312	5.083320301	5.562026586	5.810767067	5.602795173	6.103192866
Ninl	4.811952535	5.073672081	5.264790217	6.899958444	6.973301666	7.268953149	5.810767067	5.946035442	6.51807166
Nip7	9.502326367	9.212877368	8.50670668	9.889575205	9.287855118	9.855113718	9.691359722	9.314438923	9.668172179
Nipa1	5.560474969	5.49884104	5.264790217	4.811952535	6.149303489	4.811952535	4.811952535	5.404643135	4.811952535
Nipa2	10.73656083	10.79830039	10.83054238	10.94261842	10.6052814	10.70737028	10.72442058	10.5617329	10.76221864
Nipal1	8.614047519	8.22938732	7.824142719	10.40441457	9.948871811	10.54968999	9.033453284	8.709868067	8.734734518
Nipal2	4.811952535	4.811952535	4.811952535	7.115444079	5.773906866	5.896628795	5.195919549	5.078500463	6.077639029
Nipal3	10.78092573	9.956314116	10.28421851	9.189519648	9.444929167	9.330944418	9.036213727	9.449765604	9.344417673
Nipal4	5.830961034	5.333268804	5.631068848	5.313951068	5.4152391	5.612564423	5.281527788	5.078500463	5.196131989
Nipbl	13.90079901	14.01189797	14.17709037	14.41195378	14.1874009	14.07716276	14.24778711	14.16091263	14.04840682
Nipsnap1	8.636134764	8.362316929	8.178391301	7.414883512	7.043655585	7.540481272	7.888633176	7.873755329	7.307371443
Nipsnap3a	4.811952535	4.811952535	4.811952535	5.457895318	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Nipsnap3b	9.993500312	9.746388732	9.750943125	9.982395724	9.657772164	9.96497078	9.890250347	9.925851957	9.85318213
Nisch	10.98371613	11.05308305	11.09018914	11.031346	10.84935123	10.73487272	10.70378819	10.78026225	10.61512039
Nit1	8.139142484	7.984616024	7.658323393	7.501633651	7.944547402	7.79674798	7.547342002	7.660226488	7.979671308
Nit2	7.611964776	7.727174072	7.691782603	7.55656629	7.486752986	7.658454917	7.397313451	7.338823745	7.813700492
Nkain1	5.247321836	5.073672081	5.074112238	4.811952535	5.280605191	5.447883911	4.811952535	5.188375943	5.416751558
