	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Trpm8	-0.0888548886199	-0.087890314944	-0.0846315228208	-0.0890661516244	-0.0865869351013	-0.0890515444758
Trps1	1.02965127953	0.431113569279	0.780274894411	0.625980278735	0.716212731927	0.711732677439
Trpt1	-0.278890503248	0.0448432008028	0.601618617432	-0.212907214443	-1.77518143653	-0.244372614368
Trpv1	0.054713360598	0.0557711489659	0.0597573356789	0.0508060302093	0.0578934261449	0.0574520912139
Trpv2	-0.26157783245	-0.284829051055	0.316918594749	-0.105813367771	0.0566347398859	-0.136516243264
Trpv3	0.00177759018333	-0.0149470564341	0.0663758278291	-0.0585034321878	-0.00352428162144	0.213173798282
Trpv4	0.990758310007	1.08701662041	1.18063339536	0.62518744736	1.25772527359	0.432018741312
Trpv5	-0.0600531628812	-0.0589596969919	-0.0549463662446	-0.0624571337068	-0.0568440639039	-0.0629307682593
Trpv6	0.103799426987	0.104692256827	0.108734094772	0.105446535548	0.102326962187	0.102668292255
Trrap	-0.297337906184	-0.13743604877	-0.241476766031	0.0716662745454	-0.0938835131036	0.0239277392691
Trub1	-0.20041541787	-0.582371141891	-0.597360880849	-0.407692818729	-0.615211140593	-0.909401021577
Trub2	0.176489677206	-0.111530839016	0.525989643711	0.471437534471	0.393280590244	0.0946458589425
Try10	-0.102949422055	-0.108688780628	-0.0962941720662	-0.111370924822	-0.0985116345282	-0.110324336247
Try4	-0.169729008472	-0.169793371825	-0.164678763609	-0.170034530888	-0.169006925794	-0.170103084901
Try5	0.0949762447493	0.0952708173838	0.0954943535795	0.0959611276543	0.095644823541	0.094875770983
Tsacc	0.020898540134	0.0448676422563	-0.171529556695	0.420360761363	-0.643457838875	-0.465523243134
Tsc1	-0.0347589629158	-0.0984004477508	-0.224254513138	-0.15495324773	-0.0329951329324	0.224673972479
Tsc2	-0.180798971559	-0.169931278032	-0.22760891179	-0.169476870197	0.471397069602	-0.492079590294
Tsc22d1	-0.238400502149	-0.234991623536	0.0357766663404	-0.37016916688	-0.455227220529	-0.0585988431752
Tsc22d2	0.0179826509609	0.154540566567	0.0407477456509	0.00668901092794	0.299352858752	0.0279086360422
Tsc22d3	-0.532945465504	-0.892855951729	-0.642883580415	-0.701168691913	-1.86193653709	-0.419382694562
Tsc22d4	-0.692893949904	-0.189896903995	0.273301870861	-0.677941115904	-0.730791359416	-0.890384766782
Tsen15	-1.37875541009	-0.545870639083	-0.627469732123	-0.668610330292	-1.16577212641	-0.965634282202
Tsen2	-0.196681682756	-0.616127144198	-0.41364189226	-0.492563150353	-0.634768883448	-0.623700659837
Tsen34	-0.451142488736	0.0338231176509	-0.357258654484	-0.352937494343	-1.01363617227	-0.497461549725
Tsen54	-0.727274977714	-0.871085709754	-0.840945662696	-0.571939688399	-0.626932516728	-0.444863444089
Tsfm	-0.70231027007	-0.457075271014	-0.684174436221	-0.361165995779	-0.0661029644335	-0.151745615252
Tsg101	0.224881753875	-0.147919230235	-0.214717220955	-0.219558217302	0.030414979829	-0.108316660695
Tsga10	0.110641495869	0.0908419803891	0.992772055691	0.278621041895	-0.232117556246	0.149513803906
Tsga13	-0.169690231136	-0.141058759461	-0.169225714462	-0.133715133486	-0.16922395013	-0.169263829937
Tshb	0.658048459809	-0.0299080460869	-0.121466738972	0.59004062516	-0.149861268315	0.693048290282
Tshr	0.153987850245	-0.059155806584	-0.0660787469345	0.023588769243	-0.0660921537665	-0.0601452550512
Tshz1	0.497091105577	0.354309498431	0.741715649635	-0.158760731441	0.844171296847	0.254317222643
Tshz2	0.242731251469	0.0854623670787	0.293748275233	1.03635231327	-0.27533329766	1.42953300491
Tshz3	-0.351468356334	0.206536902522	-0.516008118333	-0.293513170195	0.0592120303791	0.0314698300654
Tsix	0.225171910599	0.1184428219	0.118861057024	0.118754205744	0.118834987905	0.118818206486
Tsks	-0.00612307045427	-0.00634752425521	-0.00526105411627	-0.00515208358473	-0.00485890307764	-0.00585024923302
Tsku	0.294874806031	-1.11571389045	0.157375750267	-1.2354799588	-1.12747313163	-0.2783161277
Tslp	0.4620861317	0.298637415634	1.05120018459	0.339683924826	0.375139976751	0.446769380429
Tsn	0.23323949626	0.378223090686	-0.117536285404	0.162137119809	0.10661886593	0.426754267263
Tsnax	-0.21773953791	0.112053947999	-0.309450482398	-0.166115522225	-0.433160378701	-0.192107045264
Tsnaxip1	-0.198583298224	0.0309317878146	-0.194015068168	-0.136608292743	-0.199699181237	-0.197962442983
Tspan1	1.32894458604	0.693133767965	0.412065071035	0.892044520295	0.33503975999	1.63098311258
Tspan10	-0.424452176932	-0.409675268172	-0.404788755204	-0.414414202855	-0.42857099037	-0.393040409298
Tspan11	0.0277593320125	0.0278802193082	0.028115831157	0.137243074288	0.0279534725992	0.0280119427633
Tspan12	0.956415765885	0.78302180572	2.4717839431	1.55235662891	0.746689869285	1.30229540544
Tspan13	0.416607126626	0.263765371425	0.636621916936	0.272090144533	0.299886269874	0.708972368143
Tspan14	0.0420726985536	0.192435297854	-0.228091525664	-0.205584808984	-0.0646219907639	-0.181003504994
Tspan15	1.87077349648	0.592930430543	1.02350174165	1.22552515049	0.626119914852	1.11266266698
Tspan17	0.0125903864561	0.593409220628	-0.746018106816	-0.0992112008273	-0.18260857018	0.371187045735
Tspan18	-0.506881172059	-0.127794601159	0.635271386039	-0.559722387472	0.00930495702596	0.1592068089
Tspan2	0.484696867196	0.319223061888	0.334038381919	0.538378886936	0.908002153417	0.988143597178
Tspan2os	-0.516011237966	-0.514445158721	-0.515346482155	-0.339606088911	-0.436954918181	-0.514164625065
Tspan3	-0.0265952498251	-0.00657079106055	-0.194834198906	0.0338889664033	0.0094057265931	0.491180900706
Tspan31	0.118520398478	-0.0756277553542	0.058167731853	-0.0974762916274	0.0713945174816	-0.346377168563
Tspan32	-1.36741114181	0.339957729895	-1.96418240034	-1.37784855157	-0.984683030512	-0.225466933182
Tspan33	-0.271364736036	-0.0762336577897	-0.358331168029	-0.501525263032	0.279826670117	0.182789619647
Tspan4	-0.370705013599	-0.434558193554	-1.15654093539	0.276639857788	-0.35691472769	-0.537480304595
Tspan5	0.0335650810532	-0.895449914378	-0.540080376332	-0.12282277526	0.233267866408	0.123552184119
Tspan6	0.673700324922	0.318155771302	0.404914895615	0.41390836143	0.334817374808	0.733129601949
Tspan7	0.73679022921	1.05239714984	0.743825955453	0.781791343118	0.732239714297	0.885309861776
Tspan8	0.581904152082	0.136114053523	0.978630514515	0.589899467363	0.239120085454	-0.0256123440831
Tspan9	-0.21445347391	-0.357182272679	0.313363989213	0.0690221194729	-0.409691373072	-0.148857107905
Tspear	-0.122417181189	-0.122397722038	-0.122095150296	-0.12239976376	-0.122181281066	-0.122280417174
Tspo	-0.0882380567006	-0.424242651757	-0.0368318570704	-0.0360208307836	-0.188706180086	-0.0576423208939
Tspy-ps	0.0838148637472	0.0807153504395	0.0916228451969	0.0883289263646	0.0897589356629	0.0893176007319
Tspyl1	-0.0001381901005	0.356649738297	0.461737303861	0.105638739239	0.0406741249033	0.225755672776
Tspyl2	-0.245345389549	-0.28884742604	-0.0660506523427	0.00853601238044	-0.574607043587	-0.497595601642
Tspyl3	-0.42519138588	-0.803181686251	-1.55858891687	-0.715952210719	-2.00325506345	-1.83508024049
Tspyl4	-0.236522937659	0.528837581619	-0.0649499128573	-0.0911804754045	-0.758734372438	-0.325276521593
Tspyl5	0.38434757983	0.239857345045	-0.0532220859451	0.0324601414936	-0.334577365213	0.57470927693
Tsr1	-0.020379999607	0.302199222684	0.375076637199	0.401123208155	0.770877969225	0.712721921945
Tsr2	0.296597386514	0.11957507332	0.575090205829	0.359664996565	0.372718184164	0.560459096108
Tsr3	0.192892046388	-0.388022033505	0.6171669769	0.193920770666	-1.72279585546	-0.170488161131
Tssc1	-0.439778905034	-0.26136057022	-0.0360671056046	-0.121276461708	0.576041318567	0.283597966388
Tssc4	-0.472288412342	0.286069217016	-0.695378182157	-0.230153801301	-0.501958252154	-0.627929884974
Tssk1	0.110903369485	0.0416590956319	0.0692587832705	0.144940270071	0.0418730316782	0.0612160066254
Tssk2	0.93441077523	0.680661323351	0.538244580631	0.899471886073	1.67286335528	0.875944148988
Tssk3	-0.663090167583	-0.846984776124	-0.908451670226	-0.300424493911	-0.754406266754	0.12465273449
Tssk4	-0.686819056394	-0.967312232252	-0.878346953938	-0.280111891198	-1.14985007015	-1.2958576712
Tssk5	-0.127465064167	-0.127654040419	-0.127409041459	-0.127517763021	-0.12708133225	-0.127784925248
Tssk6	0.146023820504	0.828732019627	0.126241224847	0.106320598682	-0.58159603201	0.0760446729797
Tst	-0.120271180349	-0.468583413055	0.329314128986	-0.597405300365	-1.48086264094	-1.35258882401
Tsta3	0.0241717101165	0.372539601442	0.143894378947	-0.163934049143	0.0184674298721	-0.225803222281
Tstd1	-0.704898257234	0.417747700419	0.508006120286	0.460968114432	-1.05376925619	0.28438865068
Tstd2	-0.0472735254949	-0.291681818935	-0.0183381854958	-0.604980694027	0.202677319423	-0.929010407942
Tstd3	0.271627368693	-0.0680870271939	0.0162743163049	0.467578454186	0.753941689349	-0.177283294999
Tsx	0.0345177428217	0.0355755311896	0.0367330245839	0.0362677990703	0.0376978083686	0.0372564734376
Ttbk1	0.0071838588374	0.00719637805113	0.00770631496551	0.0070814850442	0.00749676719219	0.00652426657024
Ttbk2	0.265229041468	0.401927346764	-0.0736979751169	-0.19233399603	-0.0553951141151	0.131945447898
Ttc1	-0.0934993969548	-0.00750871156215	0.172616627869	0.0278661120878	-0.039917766764	0.176049938308
Ttc12	-0.256771891769	0.174982691559	-0.859836459429	-1.06095145791	-1.39339710361	-0.296503150946
Ttc13	-0.0636520877053	0.393936524846	0.34482969677	-0.13873717672	0.0399461387949	-0.287405239261
Ttc14	0.360766878672	0.264360758026	0.49260005101	0.307802305369	0.329328758184	0.484753865434
Ttc16	-0.384243041435	-0.593449775264	-0.582556722825	0.189670044763	-0.592044309178	-0.445976094299
Ttc17	-0.0837921435549	-0.134295237379	0.412370320717	0.203226543416	0.430162136456	-0.0258054491848
Ttc18	-0.0205064842802	0.0546877957892	-0.0187090429157	0.0845817194426	-0.0179343312821	0.0752659235008
Ttc19	0.360220640118	0.529238064791	0.533377720389	0.182345551662	0.0617178624421	0.506094946173
Ttc21a	0.0165549150969	0.053800565194	-0.303631972817	-0.214606937198	-0.370207490296	0.0415332098763
Ttc21b	-0.913239366169	-0.330158964533	-0.76181607869	-0.613807590758	-0.728697639862	-0.708583228904
Ttc22	0.115793731375	0.115803838295	0.115302825427	0.156545194859	0.116112265312	0.116069941676
Ttc23	0.453899433789	-1.13802851484	-1.13019207152	-0.0726408884695	-1.42142523723	-0.564068088136
Ttc23l	-0.0879511945049	-0.0816830553194	-0.0776968686065	-0.0809907874388	-0.082424141513	-0.0827749356668
Ttc24	-0.0528309819118	-0.0526229195008	-0.0533754057778	-0.0524913741488	-0.0515750316989	-0.0533846946397
Ttc25	-0.330456671006	-0.972179203776	-0.627164786305	-0.0559844722326	-0.369315684373	-1.18583691572
Ttc26	0.68275307162	1.05128694971	0.314502992127	0.208442553717	0.444346489105	0.311735999799
Ttc27	0.0338272743809	-0.236281221706	0.162388857034	0.104994888351	-0.027541768669	-0.368014562012
Ttc28	0.353679727378	0.370486343298	0.39360895542	0.323935862606	-0.13620638575	0.449902149204
Ttc29	0.0668169224455	0.0678747108134	0.0718608975264	0.0685669786941	0.0699969879924	0.0621698745918
Ttc3	0.177704850678	0.193230606807	-0.00221089758171	0.0203723403317	-0.244561222938	0.0847074871552
Ttc30a1	-0.894718171641	-1.49840082835	-0.86355928345	-1.23982086197	-1.32723042202	-1.31167697935
Ttc30a2	0.14116481561	-0.0151339201997	-0.0149086295944	-0.0151846905893	-0.0150998407591	-0.015452698731
Ttc30b	-0.0355823569072	-0.558190806351	-0.400868861892	0.0930122538992	-0.686394473388	0.487213735943
Ttc32	-0.331823750005	-0.845367540093	-0.238592711777	-0.447231239477	-0.19871963662	-0.666184810449
Ttc33	-0.0347227939846	0.240940845975	0.600651028282	0.196359181268	0.0680937238661	0.162567563958
Ttc34	-0.049336281484	-0.0492538178303	-0.0493246379011	0.108586404413	0.0120894588602	-0.0493937713416
Ttc36	0.480611242305	-0.00187197467588	-0.111441748781	0.221804738781	0.758389157067	0.311809200833
Ttc37	-0.356145584156	-0.381839508996	-0.270783593731	-0.328758076228	-0.270322261355	-0.335680259474
Ttc38	-0.498164628618	-0.603229429974	-0.231888724115	0.0535723437324	-0.37648245209	0.122814514901
Ttc39a	0.264226073447	0.553443553939	-0.717014007484	0.134155510419	0.895029540446	0.878114300533
Ttc39b	0.214847592561	0.214658601173	-0.459924360255	-0.0342055657159	-0.138180333076	0.226980102948
Ttc39c	0.0414514960079	-0.565337313628	0.510351858306	0.366918676239	0.801852283519	0.887846125566
Ttc39d	0.110989994766	0.111161494672	0.111767254084	0.111278264323	0.109984533398	0.110886052055
Ttc4	-0.223471138674	-0.179679616568	-0.116285616548	-0.563145325649	-0.842659935986	-0.116747684024
Ttc5	-0.472568612796	-0.463885832133	-0.432168373621	-0.306438012171	0.466920066842	-1.03938682896
Ttc7	-0.261531109734	-0.112465811764	-0.0482805063154	-0.190967228771	-0.050499138573	-0.113640806313
Ttc7b	0.334902665978	-0.130034046219	0.96070850234	0.62899286126	0.00102209277184	0.128395623941
Ttc8	-0.449892580616	-0.434440482029	-1.37434134908	-0.687909197336	-1.53858823229	-0.57441967076
Ttc9	1.3417974244	0.775693210584	0.741165313745	0.754255802056	0.832502716322	0.976647353252
Ttc9b	0.0442641928035	0.0439543023129	0.0443997820868	0.044255341022	0.0443582035648	0.0443189803949
Ttc9c	-0.524192750443	-0.166542589229	-0.221110195736	-0.310635546774	-0.533742763233	-0.350087761455
Ttf1	-0.241786843697	-0.494157402413	-0.106686345048	-0.210681596998	0.625588882029	-0.570801362182
Ttf2	-0.781385334087	-0.972836132178	-0.707237523831	-0.478025981223	-1.82714435794	-0.397357861764
Tti1	-0.483681588086	-0.799081011552	-0.38725395066	-0.484270581858	-1.06750821903	-0.669893506947
Tti2	-0.267120276378	-0.16727391036	-0.826374480351	-0.372709050657	0.0754658424319	0.285266871417
Ttk	-1.1773534174	-0.880951030531	-1.01281169143	-0.7529991016	-0.56112328404	-0.684407322798
Ttl	-0.245249478715	0.376724476636	-0.00347321444142	0.639532465917	0.918253653425	-0.0155549957747
Ttll1	0.443916280129	-0.118253959906	0.015492956111	-0.737774100949	0.133616415744	0.101515468735
Ttll10	-0.617114822609	-0.877661431793	-0.742511402602	0.203450173527	-0.794328655477	-0.810598991454
Ttll11	0.245466530447	0.081299809355	0.340769078554	0.0943621563927	0.209898735483	0.534881621406
Ttll12	-0.104096315714	0.0210143225714	-0.520321729956	-0.181656691152	0.00448981594929	-0.9004815162
Ttll13	0.368304248511	0.202634292696	0.428552815917	0.359347034783	0.212441458874	0.327891268787
Ttll2	0.480205581226	0.243017831502	-0.00752709059248	0.291445898748	0.471931391691	0.327284894931
Ttll3	-0.247565591265	-0.17641141285	-0.0691430925288	0.15830387653	-0.394018692953	0.344035711999
Ttll4	-0.511670650045	-0.716766239399	-0.0513304811694	-0.370914730185	-0.194612719547	-0.866721196305
Ttll5	-0.234054617853	0.217446636572	0.0419090585104	-0.178722209426	-0.567002570071	-0.133719228473
Ttll6	0.0600687322229	0.262581898691	0.0603075162424	0.0600479336347	0.0602378911132	0.0598566538618
Ttll7	1.85473925876	1.20333804196	1.37610960761	1.1286312177	1.12087398226	1.42700803921
Ttll8	-0.24121041753	-0.241049431271	-0.240755788299	-0.242123479148	-0.176348953783	-0.241045800304
Ttll9	-0.370520488795	0.0520526069029	0.133480387105	-0.107212317788	-0.21987289063	0.259707430523
Ttn	-0.468686931541	0.981566913366	0.0386200944441	-0.714611805757	0.853940620179	0.6082114224
Ttpa	0.326000098724	0.34622011984	0.33982867697	0.322223526004	0.624747991617	0.422569772312
Ttpal	-0.174824699271	0.183058791751	-0.216371426398	0.026153814408	0.658023144201	0.0921335968957
Ttr	0.891937347822	1.29343501922	0.415839394154	1.5238759641	1.28787681427	1.5773488485
Ttyh1	0.547067168071	0.203435575678	1.30433051569	-0.214551941072	-0.114365455512	0.738867531439
Ttyh2	-0.917526731966	-0.450969431443	-1.51088937804	-0.90034910312	-2.02195706123	-0.766932569374
Ttyh3	0.0990074271789	0.248997272304	0.383716999967	0.0927389256153	0.508541173266	0.0543528128857
Tub	0.567798737963	0.560351302236	0.750048410854	0.555524133974	0.556376578909	0.559799754518
Tuba1a	0.202839461077	-0.159648775256	0.00766786078842	-0.152445603637	0.390785388399	0.425933462889
Tuba1b	-0.208849306898	-0.308332072094	-0.35926841503	-0.303220624604	-0.501914270084	-0.59923312309
Tuba1c	0.194413292862	-0.0935790339043	0.136843042888	0.0088837193649	0.0588267257833	0.221647789852
Tuba3a	0.324670313225	-0.179518268778	0.168759489903	0.391443210425	0.408471620439	-0.319920751194
Tuba3b	0.0345177428217	0.032746837871	0.0395617179026	0.0362677990703	0.0376978083686	0.0372564734376
Tuba4a	0.121863537223	-0.207738031789	-0.155651447544	-0.437036883627	-0.202663513701	0.13089907615
Tuba8	-1.39507684674	-1.31875782974	-1.23408729995	-1.30162524628	-1.42385849775	-0.663994320967
Tubal3	-0.269150614979	-0.26910857643	-0.268843529405	-0.269060117962	-0.249611311184	-0.269172069994
Tubb1	-0.94890790708	-0.949129143871	-0.166470542695	-1.00836273603	-0.77087882992	-1.18602537676
Tubb2a	-0.327407039805	-0.224523349249	-0.255309654745	-0.00492630402227	0.0234883202702	-0.45899189453
Tubb2a-ps2	-0.0612168717881	-0.0601590834202	-0.0561728967072	-0.0594668155395	-0.060905695012	-0.0584781411722
Tubb2b	0.692617333084	0.287482086027	0.213249384613	0.42351061481	0.113177646007	1.19004309379
Tubb3	-0.31217766361	-0.890800444255	0.750024182634	-0.616556855936	0.047889079818	-0.380743820142
Tubb4a	-0.29474638616	0.4741448449	0.589435984999	0.201118898994	-0.101068937325	0.756477059682
Tubb4b	-0.155078624995	-0.155557438011	-0.180853547155	-0.244190300912	0.0755813416803	-0.121661500174
Tubb5	-0.253280749422	-0.207321721779	-0.303871957065	-0.297276307961	-0.0996330166336	-0.237456694363
Tubb6	0.0128055035119	-0.158228331006	0.0933503539733	0.167245127823	0.139214495502	-0.102134091417
Tubd1	0.0485893385182	0.368043777846	-0.625313695421	-0.12091179148	-0.0946043510708	-0.372770165737
Tube1	-0.764607009056	-1.1956571108	-0.666452993586	-0.588666039954	-2.05025482469	-1.70287910892
Tubg1	-0.00276351807352	-0.313250229252	0.191995164889	-0.159766223398	0.7800341689	0.149161265851
Tubg2	-0.199411694892	-0.122355460321	-0.192802111942	-0.100559945869	-0.213151017335	-0.0716006577063
Tubgcp2	0.241826871623	-0.0295236311557	0.064700876924	-0.016497943642	0.476717757049	-0.120945033807
Tubgcp3	-0.260103944361	-0.155861560553	-0.102327350423	-0.204851494661	-0.4572159414	-0.15401071653
Tubgcp4	-0.350088161515	-0.326681608663	-0.488444415727	-0.406398406356	-0.624836816338	-0.307892744247
Tubgcp5	-0.799413729467	-0.433030014047	-0.786489432735	-0.804498988149	-0.808398771041	-0.502924142466
Tubgcp6	-0.503441730596	-0.998581265926	-0.84478267009	-0.935647444011	0.69125315849	-0.678943305592
Tufm	-0.328154819727	-0.314694175584	-0.170833150358	-0.377658679494	0.226430179368	0.081797052859
Tuft1	0.0352801631588	-0.512625724054	0.418618458094	0.435643645089	0.0461779839096	-0.293810809758
Tug1	0.401659472624	0.245888863826	0.687497638094	0.409836666262	0.439356232309	0.415297933329
Tulp1	0.120511548666	0.301707676495	0.120547255719	0.120600077549	0.120654415755	0.120344159369
Tulp2	-0.236278594479	-0.685614602088	0.184818494022	0.580516082464	1.094379469	0.125103590014
Tulp3	0.681542881145	1.11800226606	0.858989955757	-0.547536768938	-0.871110799079	0.903007062881
Tulp4	0.445806933575	0.412745571864	0.36806840025	0.16803849314	0.685130851706	0.153742129513
Tunar	-0.136755868622	-0.135698080254	-0.131711893541	-0.140743589915	-0.133575803075	-0.134017138006
Tusc1	-0.151075646243	0.472241322508	0.171173512827	0.0899780033994	0.49886617923	0.809916343956
Tusc2	-0.449177593705	0.0235248213305	-0.0289668954574	-0.195144481815	-0.436216133037	-0.238194484785
Tusc3	-0.0237385152109	0.108383653184	-0.0208211512341	-0.569672850682	0.259823407499	0.380054932878
Tusc5	0.41972471889	0.428415891144	0.472580100557	0.384457326135	0.399421673144	0.572025107044
Tut1	0.121713314878	0.518042864037	0.639646976439	-0.430060117204	-0.946299087017	-0.698161489042
Tvp23a	-0.264897914515	-0.55197091159	-1.32512480691	-0.538524781751	-0.331215951716	-1.20930488944
Tvp23b	-0.21120990903	-0.321972344465	-0.0641517630374	0.0410653089038	0.141477923768	0.00444975599108
Twf1	0.303861103998	0.708988841367	0.581624199341	0.44015114527	0.395272095635	0.371709273371
Twf2	-0.518824569191	-0.621647821473	-0.571011647818	-0.307743094487	-0.432017163015	-0.673235989921
Twist1	0.0739309310365	-0.00318628998156	-0.000221839515497	0.00677656823248	-0.00645781003559	0.00487247254976
Twist2	0.120565492307	0.120643390412	0.120720141411	0.12071995441	0.133154258798	0.120753565447
Twistnb	0.515458979369	0.332641906728	0.880935988121	0.487187657704	0.358248770169	0.530002844887
Twsg1	0.338673630122	0.329638525222	0.167117384158	0.269328412188	0.700598918573	0.394624060238
Txk	-0.485638931426	-0.801502854205	-0.759587738145	-0.0366925569199	-0.0543709480699	-0.394244096742
Txlna	-0.276389782046	-0.0831186245469	0.0632129464026	-0.451960634972	0.194059978381	-0.307365287937
Txlnb	1.08341735598	0.853247758857	1.02139893477	0.0123827925416	0.12305805413	-0.0960148800632
Txlng	-0.0268474951851	-0.222877152078	-0.0630464185416	0.0749549466777	0.168713191416	0.0543388059633
Txn1	0.0944858769874	0.278109458083	0.198580756227	0.20592746398	0.0269868241496	0.245826904284
Txn2	-0.107857627834	0.192326180701	0.124464934118	-0.0381077830155	-0.458585336972	-0.0175450495132
Txndc11	0.301508173313	-0.137756782379	0.00735238051477	0.0550989415653	-0.127723293106	-0.0750769450557
Txndc12	0.250530584535	-0.0535145928004	0.473027293662	-0.191251466257	-0.487048394602	-0.025448410394
Txndc15	-0.273805204506	0.101599194621	0.454570249093	-0.0696890398283	0.452316975906	0.0596218742697
Txndc16	-0.289589104362	-0.0765541024117	-0.216676649568	-0.162300081231	0.158379167854	0.0743066907673
Txndc17	0.329113936466	0.353707332124	0.0848915619236	0.389383276769	0.0451500657316	0.189640598054
Txndc2	0.54691178015	0.624281535641	0.460172941953	0.593215251951	1.09805748452	1.32180917215
Txndc5	0.376594056797	0.329946010719	0.263579503564	0.629161349784	1.07929534708	1.08650657843
Txndc8	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.03486911505	0.0372564734376
Txndc9	0.144495482759	0.0572631930306	0.665806903668	0.319826289762	0.530952570944	0.267317187908
Txnip	0.610431429601	1.41027723156	0.145964523469	0.177001116946	-0.330922989435	-0.215596570299
Txnl1	0.440478870884	0.40985809242	0.583799223967	0.555089802185	0.586955736025	0.801730692638
Txnl4a	-0.181743917838	0.044210582843	0.0530989820959	0.0141713882323	0.032866488152	-0.0859878496304
Txnl4b	-0.347972269249	-0.621542098126	-0.510934418586	-0.185391159046	-0.319226162345	-0.229330559018
Txnrd1	0.683515572087	0.395335068827	0.98776041158	0.828397293654	1.0068383839	1.11873724097
Txnrd2	-0.191343388828	0.154459821316	0.107904666819	-0.396984498034	-0.931854891671	-1.08601832669
Txnrd3	0.325984036956	0.306374768305	0.638878840396	-0.553517481223	-0.406845105504	0.650233711377
Tyk2	-0.440971011799	-0.387603309946	-0.817278357335	-0.178332860184	-0.0653177276585	-0.27126145567
Tymp	0.541272142498	-0.0820160809777	-0.22151420874	0.320391458581	-0.589178958439	0.0260237268951
Tyms	-0.0196210223728	-0.447789020113	-0.312625793094	-0.386256102624	0.858083288079	0.0163482059178
Tyms-ps	-0.416956038947	-0.187223762599	-0.247306238848	-0.352222361892	-0.514596151379	-0.507202132136
Tyr	-0.0216676027107	-0.0206098143428	-0.0166236276299	-0.022786435233	-0.0184875371638	0.0765339428139
Tyro3	-0.423886892775	-0.206111762461	-0.38876841168	-0.138007473575	-0.404517194293	-0.309387846511
Tyrobp	0.0372867837176	-0.213961015755	0.161211837358	0.141694292392	0.0941222517906	-0.110150058691
Tyrp1	-0.0410212540118	-0.0399634656438	-0.0359772789309	-0.042140086534	-0.0378411884649	-0.0411112167145
Tysnd1	-0.633889987533	-0.3025815853	0.154177497972	-0.508815790334	-0.566759938193	-0.143028105665
Tyw1	-0.0680416696043	-0.0847946245548	-0.417399157615	-0.259601206389	-0.413739747633	-0.00184424216961
Tyw3	-0.444791358925	0.00471784969438	-0.202595733075	-0.626720308299	-0.817461964485	-0.267114361768
Tyw5	0.553291839408	0.445244479857	-0.0616640497792	0.0906992127634	0.390883958106	0.550750637881
U2af1	-0.0326366451994	0.110828148702	0.408200972193	0.00734087154438	0.50419754469	0.141200058375
U2af1l4	0.035854007597	-0.082951355431	-0.459031720457	-0.0725440892506	-0.592813785395	-0.389877871419
U2af2	-0.226216406158	-0.0246784302628	-0.0639484647633	0.192183703283	0.838118659518	-0.0751808300233
U2surp	0.375510487284	0.160439502404	0.377777161534	0.288978953142	0.0458558463327	0.287838026926
U90926	1.12163379269	0.620282809158	0.627582151194	1.20071593642	0.913662913273	1.14700444533
Uaca	0.72657241947	0.875922723792	0.986206868167	-0.189525674642	1.24393428095	0.416973584524
Uap1	0.276178194937	0.239368320228	0.358665626563	0.289736921613	0.450801930309	0.491514432124
Uap1l1	0.11717740557	0.20584620246	-0.190148731937	-0.846900880256	0.0384523503934	-0.273263551477
Uba1	-0.049469250728	0.0490447144665	-0.0433497780069	0.0735917115953	-0.00230480095802	-0.225052269939
Uba1y	0.0516989300169	0.0521880324232	0.0529252246588	0.111210255525	0.167370787785	0.0521603266819
Uba2	-0.129493547088	-0.245243866089	-0.276672311579	-0.104289897923	-0.389646561759	-0.0107051324231
Uba3	0.34064859145	-0.280300009692	-0.398502745794	-0.102493284037	-0.1740338855	-0.235291302136
Uba5	-0.327070595921	-0.0283226638972	0.134036958695	-0.325423798033	-0.702805479185	0.0605848741342
Uba52	-0.0993427885953	0.168253506069	0.0879863343041	0.117949657002	0.0774532371387	0.144104333654
Uba6	0.455078120133	-0.0585462270295	0.578130439174	0.410381871422	0.133780533769	0.574705222467
Uba7	-0.191047223701	-0.274290949068	-0.801867532361	-0.412079989431	-0.81483975302	-0.770949291112
Ubac1	0.185578614657	-0.0869975606193	-0.20467567488	-0.395889007637	-0.540567329698	-0.456227238283
Ubac2	-0.120359482477	-0.156314508883	-0.335370842749	-0.0978032939664	0.387192550936	0.0122000640036
Ubald1	0.0733349751376	0.351035647999	-0.00289908924976	0.288508771968	-0.0422577588224	0.149673824252
Ubald2	-0.627985868167	-0.378923101941	-0.771530488678	-0.813319665462	-0.942083575491	-1.18398158183
Ubap1	0.187714004064	0.0726253900437	0.0909888924888	0.281927281243	1.12517463595	0.0538960855186
Ubap1l	0.497876459789	-0.0329483328502	-0.25450121686	-0.30591960718	-0.061045689327	-0.0329793693567
Ubap2	0.0638029109814	0.0731117518097	0.082410941191	0.132560001198	-0.00310998923937	-0.187881567033
Ubap2l	0.0395317842574	-0.00933459122776	0.0227687140401	0.0930123288035	-0.118963545853	-0.255034086131
Ubash3a	0.0825507678571	-0.119140270387	0.93378196904	-0.431443954947	-0.0904633598932	-0.533646335398
