	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Rraga	-0.472570611686308	-0.644426414565193	-0.816906965752187	-0.853495040647693	-0.769225923968225	-0.976116863989135	-0.413728428676142	0.0994288190710558	-0.1672031363034
Rragb	0.28781584896257	0.168446499817421	-0.495243815639255	0.0533333781657167	-0.395431964382745	0.0252756312451556	2.01352351127907	1.47792271074601	0.574888124027832
Rragc	0.360559969915256	-0.435137252210896	0.0227039550345181	0.0324543818721754	0.0377578071487251	0.1795458671667	0.121184869781587	0.641303419095761	-0.0230277054022635
Rragd	0.701456372711921	0.667721218349055	0.0390362374750534	1.00982205159422	-0.100114925421182	1.12927320954357	-0.312774172123492	-0.820593252252153	0.548667279634535
Rras	-0.684916112988963	-0.330584246133159	-0.0985098834815453	-0.81487514861801	-0.80427546590906	-0.932795130088832	0.122261621764445	0.0959627705692607	-0.566852334817893
Rras2	-0.622121154142578	0.399214491752219	0.726747411015401	1.01100939445309	-0.584507558500672	0.368695032333159	0.872136239963194	0.00456602112440072	0.0897232716846145
Rrbp1	-0.609529420466366	-0.420024164750285	0.364315946924735	-0.202961744084547	-0.143704767678605	-0.402700287794995	0.26234840210608	-0.235217368938452	-0.655970643083638
Rreb1	-1.25618448689795	-0.992787339572571	-0.29011993718954	-0.22016755714635	-0.658773854152995	0.119141984420414	0.259214906406886	-0.444466360031931	-0.207916262924224
Rrh	1.15990376439835	1.49288755205296	1.29750428143999	1.7345878497477	0.489402500078995	1.61184998572683	-0.668379343606172	1.09726714779432	-1.09114533112617
Rrm1	-0.296670470107795	-0.456637273827976	-0.74813748055346	-0.677460754116053	0.498891420960183	-0.790619048441964	0.696731594533571	0.671400361960246	-0.132051386137345
Rrm2	-0.300302367709995	-0.872065699580467	-1.53170219576979	-2.11114208115164	-2.1155930498763	-1.80471865681913	1.08653822893133	0.800073772911809	0.84106656815145
Rrm2b	-0.563427794971316	-0.312790601901892	-0.312347469236543	-0.66286522239889	-0.132897712675331	-0.229357452989638	-1.02449751872451	-0.145683380759042	-0.0535636103552705
Rrn3	0.437214305469359	0.163003533283447	0.667791919262956	0.469797507418679	0.714475497947587	0.425502819293248	-0.00225806309400008	0.476094635268643	-0.32993375752657
Rrnad1	-0.139331987636586	0.223083824979695	0.0775366317923254	0.289742209588577	0.914451098407902	0.402696862309765	0.246010248547999	-0.579557764275263	0.121888092664577
Rrp1	-0.121831321423969	0.236460060850826	0.00494326046261648	0.210042161611833	0.25527066979027	0.562688964553902	0.050204946690377	-0.261514995061182	-0.307255600679435
Rrp12	0.250441787071994	-0.0180905659185869	0.236966846841358	0.0721212520267396	0.271585202358668	0.0401505331050905	0.860277136527845	0.142438738419188	-0.1201830376678
Rrp15	-0.536826018819057	0.17478484820976	0.0262707775962144	0.58530065778051	0.639605293595688	0.48424765313666	-0.00253996000740073	0.294848720413474	0.0904615235506153
Rrp1b	0.231617083669444	0.517536008688225	0.98210584029804	1.07120539886465	0.675922186493322	0.939040304436599	0.97794463369944	0.614840144619166	-0.998149266175531
Rrp36	0.340296158445614	0.0778925859720152	0.112565395859001	0.329184528499712	0.202924863418671	0.199461389963852	0.16201423597436	0.157673850521241	0.903535654783739
Rrp7a	-0.0525654115906229	0.115691430027582	0.227911906552473	0.370931412769023	0.650458640502188	0.189310284235632	-0.290135274045089	0.493837015593485	-0.306144209204687
Rrp8	0.0624909817845936	-0.224653594185851	0.279534130699873	-0.355147496696873	0.601269605428032	0.294491602623883	7.61607201911874e-06	0.572937550153591	0.195572402619415
Rrp9	-0.557281824489053	0.0660097294235075	-0.070250883999795	0.188748143777002	-0.0226920009119476	-0.341370792654563	-0.51099657721479	0.639321020143132	0.18562862705811
Rrs1	1.050665860652	0.172321062023254	0.870070246156328	1.19787639323028	0.425654804767628	1.03717069617317	0.332848952494071	0.722028040942562	0.235246877898006
Rs1	-0.338366505573149	0.623900036617447	0.0266038876746142	0.202426556543715	-0.161193644442711	0.279268628571887	0	0	0
Rsad1	-0.18649725573506	-0.192406782043126	-0.550557059418119	0.345482923455684	-0.213208064262019	1.2185856980161	0.0934322842660229	1.4886106984567	-0.625014300826757
Rsad2	-1.79529443299023	-1.12440554528569	-1.16864894191761	-1.34958265834082	-1.62454045099332	-1.49968397816011	0.289126629210836	0.765162827871229	-1.6555824199135
Rsbn1	0.522308503485802	0.331327911766287	0.530713153976808	0.54416241023167	0.797763137732544	0.579876130069915	0	0	0
Rsbn1l	0.516573505201866	0.126304307390153	-0.0638070664133464	0.105282479200196	-0.102928899909027	0.00431084469307926	-0.917077837748052	-0.0765270632840057	-0.205713518429765
Rsc1a1	0.0951203928405269	0.100439497966147	0.191188891873093	0.0683341456446882	0.0687294149909855	0.125903760256138	-0.326708547410161	0.649116604508061	0.294203847617002
Rsf1	-0.0620169188008389	0.095638860238115	0.1255590016417	0.5670935282879	0.583568731543953	0.0961053741426929	-0.543849563637868	-0.974840316766593	-0.16851825007598
Rsg1	0.139961380440222	-0.193954720916025	0.0729114198191105	-0.00915352256405914	0.651144665577503	0.00371867324954644	-1.72488946101765	-0.926773446853323	1.1024876252092
Rsl1	1.44572316190643	0.796025394542673	1.12347077287017	1.0172238239908	1.33871598967034	0.907131130976888	-1.06022532740102	-0.245062943449722	-0.295361537878116
Rsl1d1	0.15306130875368	-0.246510036457656	0.212798917885224	0.238774384405938	0.385814035669324	0.171177578723809	-0.343457324117407	0.259974453612586	-0.265131522857065
Rsl24d1	0.40593134661213	0.195799749040806	0.761497465558314	0.314994517534236	0.285843223030428	0.697047417923484	0.591319519629208	0.461711913209497	-0.382578364643754
Rslcan18	-0.767728078365336	-0.614460767862239	-1.56822529222492	-1.66549305748765	-1.61977427351884	-1.22553347055043	-1.09649728763309	-0.697818018541267	-0.651102703353898
Rsph1	-1.00209788866571	-0.730151093738	-0.979503624514711	-1.00902556127587	-0.778465117745448	-0.884345999254428	-0.0632115530407885	-1.06665929878221	-0.313216379737449
Rsph3a	-0.0528323314192017	-0.279020528190579	-0.16249278069451	-0.533255737262424	0.495239240696694	0.264272972463498	0.668928836574036	-0.260923511573966	0.437751160945343
Rsph3b	-0.488966251454641	-0.0969420052790337	0.141914357217853	0.170066836382803	-0.261137484714732	-0.831141829045686	0.977467625868959	-0.841318792513465	0.223969841430998
Rsph4a	0.0549448709375104	0.165971861656251	0.0372898409724731	-0.496284602244165	-0.0374493068893224	0.759435425409114	-1.14226097877496	-2.29200407158914	-0.530024110405388
Rsph6a	0.0344651482593188	0.0345418059649273	0.034730812301708	0.0635112726421997	0.224768948786477	0.0344048072502362	-0.712999349127842	0.0523054193926898	-0.04273602307897
Rsph9	-0.130940508214629	0.363992575399285	-0.574599912261234	-0.0877117560419899	-0.283104511810784	-0.0680708080278696	-0.3943638783112	-1.46168331257884	-0.960434217057619
Rspo1	-0.339157032816714	-1.02460367989747	-0.905976871765341	1.21942004898417	-0.993825387818116	-0.675096828327945	0.541163076406837	-0.268285683662155	0.24032993747197
Rspo2	-0.179057505440785	-0.241232423432646	-0.240978597886846	-0.240939846295516	-0.241745484930455	-0.241298710633062	0.951547422769109	0.0522506573752264	-0.270280121980383
Rspo3	0.966926291435797	0.298377274998746	0.325211593106372	0.505964080548477	-0.31920763715267	0.33091109154363	-1.48367453186163	0.974119175305449	0.578903767732087
Rspo4	-0.294581977954608	-0.294463426893449	-0.165447804317015	-0.294228427912881	-0.294308559377221	-0.270014262939391	0.405980118503806	-0.404662007540861	-0.0424780818823389
Rspry1	0.0506057353391119	0.116890127443349	0.643160885404959	0.703728326034688	0.518520957770117	0.0492236529305805	-0.458363546936256	-0.258814516165886	-0.165570363487196
Rsrc1	-0.366145215101783	-0.542789687459422	-0.460909164938423	-0.511622546527924	-0.132956310633439	-0.23872598719363	-0.383869674869433	-0.106328399072014	-0.0231016223536563
Rsrc2	-0.00923000486365354	-0.032064091062592	0.395991454478519	0.379552073392256	0.186085823501393	-0.138430137953539	-0.527061467477357	-0.426772099385376	0.266203938001441
Rsrp1	0.0130853843229824	0.0465506210012688	-0.0776835875103875	-0.300649217445886	-0.0210032626699136	-0.175941721781324	0.120278312676916	0.199036791939945	0.208499465082606
Rsu1	-0.277693290207958	-0.361536878919879	-0.0881036487759544	-0.22940823507232	-0.106848575667706	-0.18850647471726	-0.348215261912327	-0.152618552877512	0.161064188206068
Rtbdn	0.230126674777833	0.682701884521978	0.905242437999598	0.660872909173612	0.144926622632063	0.779807619575586	1.39305007078071	0.142134873150164	0.160929181335905
Rtca	-0.20984043702954	-0.549403595580442	-0.58021869219917	-0.347744733725416	-0.220303286575808	-0.138942713501616	-0.127301577202199	0.329160492508173	-0.0168007260968136
Rtcb	0.0122504556582953	-0.210147062313828	-0.00314487614759945	-0.411347087358598	-0.473965319523313	-0.527835072625037	-0.0894653727443206	0.0415638066917056	-0.173209903408292
Rtdr1	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0.619452548473585	0.0267818397011397	-0.00132918538258633
Rtel1	-0.83871094316699	-0.268291285869547	-0.564842043882171	-0.359457197366319	0.156599293095486	0.117773813418514	-0.166321988303437	0.203078453690381	-0.324833943019808
Rtf1	0.0519077023294174	0.489793271426214	0.258414083210355	0.57156285093935	0.519163432033292	0.135757954453624	0.0519591810503476	-0.435581753596894	-0.261425278587563
Rtfdc1	0.0511526100360137	0.451517159386939	0.0322425588775503	0.281117524108581	0.270746903418379	-0.0297180680532548	0.149444177198071	-0.296561364196122	-0.448790391859931
Rtkn	0.759793842238798	1.24289265020511	0.744830800126937	0.94484220875111	1.15909807424804	0.640724737310788	-0.91725815816618	-0.983988359256772	0.270867438701303
Rtkn2	-0.719429475357659	-0.652593925093589	-0.882303683631757	-0.871030190877762	-0.812111462163644	-0.350386292459488	-0.204047988858267	-0.0651541819932034	0.745234520134523
Rtl1	0.685793771284005	0.660828377823452	0.421162291746653	0.413500483691636	0.824456619018774	1.12182034103237	0.0269661763436334	-1.0119958877519	-0.513965976665779
Rtn1	-0.865072671655784	-0.701337397251249	-1.40922079318927	-0.761083260324262	-0.495375590847165	-1.41362050758843	2.68553834631928	-0.627764474628333	-0.218105802754063
Rtn2	-0.996621023478067	-0.505232932956722	-1.35807592606518	-0.81036719414803	-0.607941038917438	0.179228846106646	0.5286432301522	-0.404272784504084	1.74212971471378
Rtn3	0.0921583746032694	-0.249238930111555	0.0734267334925925	-0.0213129470271604	0.0607156959570292	0.0505603131210535	0.113035916827898	-0.133815151689084	-0.368997125575173
Rtn4	0.731275920412663	0.507799911247073	0.788525704000049	0.421132015078811	0.589233547752162	0.662544606201591	-0.0590998914421789	-0.248035302126398	0.234994906540582
Rtn4ip1	-0.253049801097951	-0.555104860024866	-1.10832329835601	-0.536428727342762	-0.190903140516006	-0.615024186491565	-0.123539230365379	-0.358313707387054	-1.02663764377684
Rtn4r	0.260913497493941	0.0173902025046622	-0.20508574571426	1.671924216155	0.291956972664251	0.0992306628098779	0.489374430973469	0.225011189173091	-0.141858931455029
Rtn4rl1	-0.60344652539921	-0.0760327407406095	-1.21518652340343	-1.69455801838787	-0.652012969521371	0.199276949470536	0.673690240073682	0.0338049026505258	0.655683599836687
Rtn4rl2	0.569544403120312	-0.43852561236448	-0.661991013529636	-0.12900077643162	-0.448539802701704	-0.0418426082606644	0.286338438593151	-0.0575526659854242	0.54644821238927
Rtp1	0.141163467481976	0.118214583557957	0.118119276727897	0.118084323013849	0.118280365200126	0.141643285608755	-0.282160378930378	-0.800548937128671	-0.07458487451578
Rtp2	0.250624319150763	0.10733950891806	0.188920381725314	0.108758632527133	0.107762267589058	0.320205259689918	-0.00691117537163049	-0.968268115670394	-0.0245522049769666
Rtp3	0.0786973077330936	0.0967846898881366	0.0789250328826	0.0789641041401077	0.0787282325964074	0.175609203570202	0.464534635266147	0.457997895416686	0.78736131517148
Rtp4	-0.914508528583009	-0.376741034483813	-0.375935267067567	-0.259303422842293	-0.460539253269067	-0.989827888540634	-0.230973622447105	0.198925620579197	-0.685503800496533
Rttn	-0.00207716229080467	-0.77544864160895	-0.718803981555448	-0.418691727061047	-0.425477337930301	0.285077908607542	-0.319298165606034	0.109978987182006	0.314709153941109
Rubie	-0.140713886146439	-0.138548266510119	-0.136226351411367	-0.139134612791566	-0.135891105488289	-0.139227549767181	-0.288619413805847	0.0396999764025732	-0.0157404266728201
Rufy1	-0.527054547565418	-0.462015357479162	-1.15332314917308	-0.490283173464387	-0.0557471694747949	0.314732355126046	0.503964645775881	-0.209033555118775	-0.238385286893489
Rufy2	0.367000694310269	0.427508010886114	-0.106192761447125	0.260869726793061	0.399740986787304	0.378959804483717	0.322617309939868	-0.765197734897777	-0.0805304611865832
Rufy3	0.564675163282307	0.579182417919326	0.616518292875301	1.03535063123123	0.466643417882653	1.1642387063063	1.46218911283033	0.207454658478582	0.530994878016394
Rufy4	0.1253106322713	0.134350752664477	0.13045518977613	0.0956786786381344	0.0954595126534235	0.167016912621578	0.373441819746407	0.0187575437564579	1.03631743155949
Rundc1	0.493354029570432	0.271067960500322	0.0231130412388879	-0.443924043939315	-0.549521087879813	-1.42375445032913	0.354813318734154	-0.406865830184751	-0.409700942172006
Rundc3a	-0.203426927218673	-0.588634141980817	-0.217973747887544	-0.391671372414727	-0.888799002689035	-0.797150921206804	1.6944662796781	1.9019911134059	-1.2339423372162
Rundc3b	0.888451647864681	1.44690661803802	0.0846056226672124	0.0275043698113205	1.44771310478903	1.91538765092304	-1.24460029203107	-1.05005684819699	0.052313327182402
Runx1	0.138130634568807	0.22099064304361	-0.692700214659534	-1.62474831585351	0.288747644929453	-0.290849711599967	-0.737649542387266	-0.675728167721774	-0.540599288452572
Runx1t1	1.22900934363944	1.21673617754927	1.25073111062128	1.2298983355976	0.980971250671081	0.911605966788004	-1.08973624817381	-0.171635544500466	1.58631694055726
Runx2	-0.468875390965375	0.667368139797814	-1.38884273233755	-0.987885198868358	0.206278832289495	-0.82481022375667	0.528965832038261	-0.0573353685802585	0.0144491806382956
Runx3	0.528707611933913	1.34535357308194	0.910663514839486	1.01382396797143	0.737025811394618	0.960245577606883	-0.250001635723928	-0.174842177248805	-0.526160662341749
Rusc1	0.238694498250576	-0.286882236047788	-0.76247283367728	-0.29443599048513	0.184160159024743	-0.360042865927936	0.552907210325177	1.17093517107129	-0.431323554367003
Rusc2	2.97901491340517	2.17010201906294	3.51721995477766	2.69681967372413	1.41357497656236	1.90484723771562	0.726092257270269	0.146550325502234	0.863763571363719
Ruvbl1	-0.298357568368585	-0.459366177895374	-0.62272372985351	-0.120138483026527	0.441981895486394	-0.0860237138150868	0.389836369229477	0.0972402211701378	0.170541236128766
Ruvbl2	-0.601527215866536	-0.457290681423479	-0.80085626182689	-1.0076035987237	-0.937904514368115	-0.392678268805022	0.063182915955302	-0.295321177417147	-0.470572121984646
Rwdd1	0.72505002556066	-0.0820801572498312	0.168198372434791	0.280818705195102	-0.42086111943951	0.025946537002509	0.579496635133482	0.65173496308678	0.49058481536871
Rwdd2a	-0.454620470179802	-0.226734247589597	-0.720140128909971	-1.25134943897626	-1.16533636252257	-0.496043971151051	-0.0524979249509664	0.0950641974442028	-0.935324395299404
Rwdd2b	-0.490624867163411	-0.0447248490066358	-0.492278180194	-0.542664519397302	-0.622519037222184	0.319581957729686	0.635419110239827	0.0633002736828994	-0.817021990328386
Rwdd3	-0.643483469839887	-0.975294295381067	-0.446630722487067	-1.30726526896212	-1.32429605501248	-1.14089848403936	0.213605197203304	-0.493192638816493	-0.237711756854626
Rwdd4a	0.27870632046268	0.0160115257177467	1.2712098079138	1.0758592512652	0.57397745575171	-0.0187646502443051	-0.416574564618159	0.478969338204708	0.0304155661653351
Rxfp1	-0.102062471456949	-0.0999012392533313	-0.100345244209247	-0.0976204299272848	-0.0972396907987984	-0.0158934116790404	-0.219206387364893	0.05834859180655	-0.0523901800093141
Rxfp2	-0.142713033478159	-0.140881590214235	-0.138537264353326	-0.142665835538309	-0.142713483498358	-0.141553431991904	0.97060531300032	0.0532728452062264	-0.0474999268259979
Rxfp3	0.321056997873825	-0.0183497015274062	-0.0178058769767956	-0.0179738847258744	-0.0177485683047453	-0.0184956675071059	0.438883864570578	0.0697618608512635	0.111777205771021
Rxfp4	0.131170099099323	0.346993012794644	-0.386958693436289	0.136277916955596	1.25793362861795	0.713058990840144	-0.429553365758966	-0.101277657186875	-0.343742179216082
Rxra	-0.439829635681878	-0.262212608229558	-0.377694710229947	-0.615458561588463	-0.353455313377327	-0.413628705515343	1.06301896729579	-0.133875294105163	0.706910568218367
Rxrb	-0.770413023998592	-0.505310519528311	-1.30533541841287	-1.04973829442605	-1.19029509732847	-0.756988991789188	0.088740405331665	0.0897588891466037	-0.35633546899078
Rxrg	0.0628589049205853	0.0650245245569052	0.0673464396556578	0.0701759558171282	0.0676816855787354	0.320594218857949	-0.240860240892314	0.559326930809642	-0.928648915740781
Rybp	0.594598390979938	0.265650262195593	0.413196201805746	0.744223030947167	0.181882648438261	0.451339727400591	-0.50746940374217	-0.0778131833950282	0.0798709570293312
Ryk	1.32957222763593	1.52869440607256	2.70703274931768	1.97453855312979	2.34076122491699	2.33107564533387	-1.46989120548485	-0.718647120718693	0.875873813384155
Ryr1	-1.21587298910649	-0.620171042655024	-0.454925378893351	-0.802525528492902	-0.947454370908227	0.145176126860234	0.983573128263556	0.608595068830393	0.173978346169692
Ryr2	0.688299245676736	1.2876456395713	1.15540888372594	0.554161289381894	1.27746846398304	0.994826566527956	1.01114863340885	0.33231777541929	-0.275515275429633
Ryr3	0.5464162792681	0.672499956856414	1.07653130646464	1.33714096737821	1.33507426683655	1.993870727405	-1.00596157947957	-1.30934427106123	0.103808682540306
S100a1	0.764987782211247	0.16474795657964	-0.107676707547286	-0.165137535550466	-0.677455937997008	-0.518297255823102	-0.0398610365361248	0.0645434874673646	-0.00235105452050423
S100a10	2.86837852360722	3.97391980683158	2.77741027731883	1.98394942848899	1.4378455102127	2.65436763654481	0.362901349107873	0.792973601133099	2.09529655658692
S100a11	0.754919091983483	1.288736272434	0.857779134387336	0.754716897011994	1.03053408589248	0.496347531369155	1.131844031448	0.304225139062938	1.42447779933915
S100a13	0.264115050012735	0.681351485507118	1.04266708184096	0.666118311271209	-0.0864287703387047	-0.145115519601736	0.361576599793862	0.429945684427762	0.714134620860862
S100a14	1.06571481093471	0.886834406080149	0.95184457467198	1.51320242460302	0.426085215212221	1.0792361627472	0.858170836050782	-0.33236032807161	0.992776825170337
S100a16	2.78377420777367	2.15938670692223	2.31055614790252	2.68402112745072	2.20181416579571	2.11271646964692	0.426439318726739	1.39612580209514	1.99231742037142
S100a2	0.250943853987884	0.315634250231656	0.714175414251304	0.363804110202894	0.381067964202021	0.207245994855901	0.929736016622912	-0.701191678792255	-0.346535521638302
S100a3	0.943105608857972	1.21775613777037	1.13971746575175	0.696765052258876	0.156646698023872	0.672101705875937	-1.02481336263009	-0.60938080182313	-0.458799208620574
S100a4	1.94980947147919	5.38722552091552	3.20854021025989	6.12845179562947	0.748496175958047	2.73112728514956	2.83044694966996	2.1862433712844	5.41589112728248
S100a5	-0.00759840704878818	0.221332364372095	0.499885136445028	1.36790059148756	0.974915347815471	0.255353126787105	0.855688350877642	-0.366882090390901	-0.0521308951647186
S100a6	0.110011342056624	4.23928128178633	1.97613539696402	3.71385526225552	0.495463536993475	1.92896437537682	3.44014965510684	3.60268389519229	4.94211525559989
S100a7a	0.152226588838898	-0.000920121254879005	-0.000586500798797907	0.0664774631600345	-0.00131040601464137	-0.00100782660546166	-0.00517367378239312	-0.43460788477953	0.650789284938981
S100a8	0.337173706054505	0.309947809735607	0.300193059071387	0.258898836860573	0.237677423289595	0.284853158359806	4.36100622228997	1.18908363217354	0.816311574263725
S100a9	-0.428193527389016	-0.31009038117566	-0.297722228929919	-0.494806890477092	-0.545134801645134	-0.208720500797332	1.32386020956706	0.863167398554078	-0.120474388445487
S100b	0.203876890540309	0.473977059507417	0.242560578873217	0.200407016778397	0.298045754421225	0.527664763312517	-0.652230061674297	0.136475346827451	-1.64939612152804
S100g	0.0441399574637597	0.152686432874418	-0.160433750193272	0.192638655127269	-0.200842361786834	0.364369024332227	-1.19734339236216	-2.71915391103032	0.121801288631982
S100pbp	-0.410530869002656	-0.109787718900966	-0.480586290285444	-0.811439497667523	0.661569572116789	0.392847946552569	-0.43947951327688	0.0658181310307906	0.11682633850974
S1pr1	1.35874597111393	1.89128615792833	1.51481118381737	2.04876990460073	1.70515123727194	1.65339099872484	0.751597334744711	0.11851026129067	2.07988219802002
S1pr2	0.588947804953103	0.35543217552426	-0.824870742678421	-0.161353197403472	0.345482153064635	0.0573016310312991	-1.17645706206637	-0.678367023354554	-1.09045078339943
S1pr3	2.96042718322007	3.37680171218605	2.5297352446494	3.3074214949006	1.95853422587549	1.54295350380221	-0.335354231148491	0.95608316315026	0.32725734727131
S1pr4	0.90087324825149	0.858085665941432	1.57323667267562	1.29210819725396	0.25206863251185	0.147861869805039	0.2195201766482	-0.618267039313084	0.0697420266419061
S1pr5	-0.907952474171874	-0.647531877277072	-1.01120740481557	-0.95858043960282	-0.843533468219511	-0.432786545973126	1.03038783217488	0.263521408649857	0.303648734705004
Saa1	0.153579667376256	0.119315311481072	0.119339986926735	0.424605990580528	0.234796890657673	0.224499367920422	0.206983094598389	3.4706708856367	1.06810615823327
Saa2	0.0375339708985322	0.101540588424951	0.011014317333074	0.0111042320788425	0.114743177349839	0.0390104899062958	0.0768737290904086	0.172466571916635	0.839086935056024
Saa3	-0.273758045410613	0.124210044591081	0.202971429037361	-0.306563209975389	-0.849423394200213	-0.591298456254499	-0.00303457001000349	0.806487355581543	0.327122537658619
Saa4	0.269953053866666	0.115493237828654	0.115710069508118	0.115817792935478	0.204986127598605	0.365745270031058	0.690828439336707	-0.105063925175603	-0.0742335347300488
Saal1	-0.821535894848726	-0.939998195432766	-1.39432845792734	-1.29656709371504	-0.475312492219283	-0.585183583319326	-0.562594482644035	0.0484509568665276	0.179327106048685
Sac3d1	0.0169227648604379	0.409181613458468	-0.332692726924106	0.114746833236621	0.373515310502447	0.0685951348928473	1.19018973799077	2.09497427106135	0.791536409416239
Sacm1l	0.582405951254878	-0.0231913940635556	0.271037074182965	0.337510398729199	0.401226639260172	0.313878949165828	-0.836769387962707	-0.167819025574246	0.115235889170923
Sacs	0.870838904192189	0.63409304461453	0.931655617098634	0.912421267836859	-0.0459321288988727	0.394827799681644	-0.499150464334254	-0.336528721850885	0.115967804641109
Sae1	-0.294271220945958	-0.608929472306286	-1.22275164892603	-0.584716797758428	0.0567019615116847	-0.15563044102856	0.562696088221796	0.0477015996950647	0.249230040144451
Safb	-0.316624458015927	0.215130441910627	-0.0589959363501762	0.367773291735319	0.0168552339584776	0.270498076987365	0.99288450340164	-0.333463941769371	0.148969764807781
Safb2	-0.279233628981851	0.320606083757207	0.266245543626026	0.455944579272546	-0.321446410514272	0.543800351919439	0.527752332220838	-0.359701087903798	-0.157206450363338
Sag	-0.739521867079176	0.115376971049832	0.564593053756947	0.174090366341131	-0.424331334539756	-0.128562325413566	0.648213426686196	-0.725734658650307	2.31365480147527
Sall1	2.08251744041193	1.80082907903855	1.09752816189262	1.48714134258326	2.31337199865913	1.95392826220267	0.516585554986077	0.997630167111959	0.281710611831169
Sall2	1.31974979659045	0.393722534561293	0.767323567870303	0.610223547760503	0.135310781608145	0.271438325372491	0.109777654959645	-0.0728499440126333	0.10440948138242
Sall3	-0.0398347875834285	0.0512603134799511	-0.0390000163049517	-0.0388509919065499	0.0209461034865549	-0.0397328231280149	-0.363587473689579	-0.62062348961214	-0.385033004474254
Sall4	-0.0680437780838159	-0.0630092696766613	-0.0606873545779088	-0.0578578384164381	-0.0603521086548311	-0.0636885529337227	-0.828315753358017	0.0619185335411154	0.147332884415751
Samd1	-0.780449003208622	-0.435845880754866	-1.49348486606363	-1.80638562306157	-0.371269761844412	-0.77167584269551	0.435796092564632	-0.361230361405067	0.00242419626410323
Samd10	-0.706808891301567	-0.375106039490138	-1.32417444850136	-0.654352300497355	0.626686426894519	-0.0126443628063595	-0.398733091579078	0.365686406123279	-0.638248760209726
Samd11	0.978746940119752	0.504068041644135	1.91919372719128	2.06175001703174	1.689070247842	1.89402185437059	0.452008850275195	0.17107671576323	-0.0597637688421961
Samd12	0.83202046356399	0.678403707204069	0.653528654365765	0.852051890785746	0.636042675861619	0.991218745989495	-0.839422382798307	0.149290216084144	-0.117694841271666
Samd14	0.620465952996852	0.665711896210361	0.590737885616597	0.164566184009701	0.146627506554785	0.724160644289857	-0.530705791225429	-0.146908768674351	0.704972170810834
Samd15	-0.0632167516632701	0.13226456492126	-0.775638584196492	-0.25188368004893	-0.867446761103195	0.0638681065127605	-0.691257834226214	-1.66656245927248	0.364712753015534
Samd3	-0.359150541638746	-0.155946510550611	0.577551833931983	-0.460836040691392	0.210532296002395	-0.0551514719663693	4.14944261713728	-1.205559462312	-2.34067819935218
Samd4	2.52696395154655	2.73213358086662	2.7918365362921	2.63590375676405	3.36464427456496	2.61823803427404	0.506454559549319	-0.75533197583808	1.14943972003889
Samd4b	0.341560224726554	0.475219121216824	0.896403603652833	0.557240382738515	0.662592207649709	0.545837248159098	-0.0319479381074698	0.0447005202444546	-0.485350324041633
Samd5	-0.285375268417736	-0.150141045474483	-0.114752092837214	-0.139824045483046	-0.351574851524485	-0.279687205459161	-0.918571909513551	0.188225518187385	-0.156968863502487
Samd7	-0.120618313174749	-0.118452693538429	-0.116130778439677	-0.119042839412518	-0.115795532516599	-0.121960670114122	-0.387515722139986	0.0477019290881688	0.596495997330087
Samd8	0.0627111743396181	0.150308097297313	0.330701791341818	0.380676979388713	0.282438523123445	0.29414187403793	0	0	0
Samd9l	0.480384659472626	0.640309466847557	0.0961213806455236	0.43104775502962	0.0922507862255439	0.168988355252413	-1.00357773980318	-0.732837346214198	0.320069591575044
Samhd1	-0.0187474190135798	-0.43816719250865	-0.122851673074127	-0.268749824454685	-0.420029588669094	-0.935374165225359	-0.154210762077408	-0.249423474229765	-0.236511398809742
Samm50	-0.542096148763732	-0.383813068960159	0.12659353159784	-0.0629003472259282	-0.329745590078838	-0.199265590538111	-0.058527999447384	0.252457210511125	0.120794018063366
Samsn1	-0.233385940142352	1.30084160285407	0.411912442926269	0.817216779766226	-0.150707090951733	-0.895747646865759	-0.649548371094671	-0.33423862192823	0.182224491003253
Samt4	0	0	0	0	0	0	-0.0235916873891283	0.0221879412420685	0.00952554270800553
Sap130	0.355325268311492	0.128722664819703	-0.104389225974158	0.177714801261522	0.12451453334806	-0.346356637525097	0.305777803643433	-0.209860851231509	-0.193226362655636
Sap18	-0.0103607966332966	0.490003746935698	-0.267871009972446	0.116673384233276	0.391141885335385	0.292996969522971	0.386191864693534	0.855717620976556	0.342715529089323
Sap30	-0.66731877671276	-0.644912988216028	-0.591682745737549	-1.41063479133557	-1.15468923815499	-0.96357874283566	1.02673976639994	0.00650937952448192	1.36398588834965
Sap30bp	0.356893821089068	0.168436196329589	0.291855773592581	0.432218082341777	-0.216122011040926	0.599387278231632	-0.460426333183177	0.0610864522882256	-0.731313148824802
Sap30l	0.210268879644173	0.270933550889084	1.26774585376157	0.938361971590799	0.675331489414775	0.465181415261899	0.458816093932794	0.296609189480616	0.535909472309937
Sapcd1	0.0827880199051669	0.185714620991718	0.082875794928455	0.0828262188731641	0.0831921494148715	0.115671314637803	-0.00703847402358871	0.0520244192756388	0.892337300763024
