	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Slc11a1	0.512779382966853	1.41915084145683	3.02407812591384	1.58873995346241	0.09336246746817	0.594671829504757
Slc11a2	1.05483746839413	1.2554076408855	1.89759997699032	1.83014853716965	0.810341164372043	0.942233990593155
Slc12a1	-0.160727253486323	-0.12159428709682	-0.160353579481285	-0.160285165312076	-0.160457566033521	-0.16060763660253
Slc12a2	1.106828953772	0.317995126815646	0.788463071225883	1.11646590284422	0.489237490811065	-0.162212324351145
Slc12a3	-1.78960434103467	-0.0161303748751458	-0.149363382395091	-1.4922449463784	-1.14534866331997	-0.586429725216984
Slc12a4	0.56042312177219	1.10691672888659	1.37700074073516	1.25418135398925	0.870948094598125	0.862982371216892
Slc12a5	1.10778337558865	0.622672709101892	-0.354604324108394	0.9740133142573	-0.236556859384987	-0.373061314695558
Slc12a6	-0.894418464642161	-0.682107948410235	-1.3832708666918	-1.60064705671445	-0.710758715601794	-0.782574290656495
Slc12a7	0.949871633029975	-0.0868416514946952	0.716644932908443	0.488504831371332	-0.871283741831941	0.196434099500146
Slc12a8	-0.983735173609373	-0.948925055282953	-0.90404051126446	-0.975749588360567	-0.933246708511831	-1.00337145209512
Slc12a9	-0.223351693936096	-0.41204342343562	-1.42069652159633	-2.01359720272971	-1.36398710708629	-1.67417301026174
Slc13a1	-0.0858034766876141	-0.176667827485328	-0.176956570280035	-0.176720004460714	-0.176543864741857	-0.176708702669932
Slc13a2	0.124967415932224	0.334758054887979	0.0935320889382976	0.134432146672634	0.231064995937122	0.0933094930206528
Slc13a2os	0.22428177890265	-0.014821721274296	-0.0124998061755434	-0.0125391787849077	-0.0121645602524658	-0.0155010045313574
Slc13a3	0.349117979715344	0.232703053838542	1.66845396786755	0.143117416895969	0.288466188599273	0.838366509906366
Slc13a4	0.161680458742334	0.174698833026888	0.138035215006492	0.276373329885283	0.196856706377804	0.219951345973271
Slc13a5	0.170569660318677	0.110311202424038	0.110639662761182	0.403871454806068	0.110223280024039	0.16954998819267
Slc14a1	-0.460094465391656	-0.820499018917551	-0.574492200983008	-0.198565768634628	-1.13124070916838	-0.505033269702532
Slc14a2	-0.973421571045046	-0.788346795515226	-1.01566261607808	-0.560185445394641	-0.526001795149046	-0.0381344229971964
Slc15a1	0.544329775742451	0.324033180003163	0.982484825363019	1.33825977622984	1.49017820647002	0.675906636720673
Slc15a2	-0.245315866692339	0.230048340598319	-0.079982405171103	0.222002632569747	-0.0661794305200037	0.116449353930396
Slc15a3	0.550002371973894	1.90080855495115	1.2274378528931	1.31966264376649	0.30151904427841	0.283364310158702
Slc15a4	-0.432342305696923	0.0313213110389983	-0.507014928766374	-0.340521799543012	-0.898722036122183	-0.763857626786943
Slc15a5	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227
Slc16a1	1.29892122197277	0.805926371705248	0.805149731285456	1.88270746324956	1.1004621452205	1.03673832136931
Slc16a10	-0.380774949357917	0.698106312001202	0.503411776605997	-0.0179102084142625	-0.218659364269106	0.489024434221198
Slc16a11	-0.296097667394721	0.423134967533795	-0.665192053722049	0.545059844413864	0.0903813821509989	-0.110299248983405
Slc16a12	0.629688961972736	0.445232925774041	0.448723066710389	0.558625448738059	0.925939539445018	0.785500768746041
Slc16a13	-0.25309662194927	-0.53689861406975	-0.840647029612679	-1.14632966410768	-1.1401589215244	-0.751219201403592
Slc16a14	0.537591531841613	0.682441438057624	0.304459002120082	0.0690063543966126	-0.0433907476001652	0.434782789578535
Slc16a2	1.36478710071109	0.97991796048802	1.46312863101431	1.69210329110598	1.27345806973641	1.39838803635216
Slc16a3	1.46286775015501	2.65989275797861	1.4385514410515	1.09736034589361	1.68783847488446	1.33521526889273
Slc16a4	1.30730281051862	0.671166881363303	0.26720554765241	0.449877980002633	1.74198183996867	1.21436128517384
Slc16a5	-0.290366227717582	0.531756934800597	-0.238172817700563	0.244392895949727	0.248846827042064	-0.0103221774367906
Slc16a6	-0.862471026968586	-1.18775270336599	-1.05869984080685	-0.957440096629842	-0.582137185186417	-0.320797557924986
Slc16a7	-0.261223997445062	1.22556277810731	0.855694332339672	1.24645819652433	-0.374454569242915	-0.127929345766377
Slc16a8	0.0644832546175624	0.553429611479196	0.694909191620355	0.595542267355814	0.0486897263300443	0.0561267063553209
Slc16a9	0.234986441921726	0.611541302298639	0.104782936210147	1.01670993443847	0.0879681459470483	0.454278556002081
Slc17a1	-0.348794312528366	-0.347492329125018	-0.347174421490293	-0.34719103798654	-0.34714008724279	-0.347819546199231
Slc17a2	0.0225411578701811	0.00495164866671273	0.00495569388738349	0.00510601064335903	0.286988646745743	0.122481857831813
Slc17a3	-0.0818881521776479	-0.0815992245646516	-0.0812650713671055	0.138656795473788	-0.0812289090295316	0.0278295569247231
Slc17a4	-0.232371169734069	-0.224554834028348	-0.222232918929596	-0.219403402768125	-0.221897673006518	-0.22523411728541
Slc17a5	0.29902691627145	0.382125891370829	0.247859792059549	0.281218145931979	0.292035175064274	0.505576813223523
Slc17a6	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149
Slc17a7	0.00203319499311508	-0.0991943324395737	-0.0987871523959142	-0.0987123291395951	-0.0990356578441538	-0.0991460265493169
Slc17a8	1.61829805866011	1.5110996496673	1.98671475033809	1.70346572239093	0.338866202450228	1.35322177333146
Slc17a9	-1.22745160992402	-0.988356535316888	-0.671516695610274	-1.72369978102508	-0.946686235457849	-0.697920505027085
Slc18a1	0.0316467943135368	-0.94409980383396	-1.82218676407458	-0.803926322891618	-0.942309350408708	0.0331942452948932
Slc18a2	0.421990508273082	0.528672111477076	0.942583105336427	0.718461375832461	1.2401870198929	1.22498905396924
Slc18b1	0.904670993353607	0.383495633361792	-0.305985407694052	-0.26322629620778	-0.00359493679713624	0.402885890645394
Slc19a1	-0.901528739320529	-1.06490778703875	-2.03890177337149	-1.86572459910283	-0.0316122468253119	-0.524447142449553
Slc19a2	0.192746172870473	0.251007773101044	-0.0451987929910894	0.588639011284737	-0.446901392952563	-0.0157836892071061
Slc19a3	-0.0665843116083677	-0.0654355374435774	-0.0651000562487273	-0.0650174217800038	-0.0650635817421548	-0.0661531681430394
Slc1a1	1.45723022605839	0.723641346734516	0.29710266747375	0.817727924057688	0.392173014093263	1.37690571931932
Slc1a2	-0.206650741234932	-0.330079097649769	0.592379458409253	-0.00643480281633414	-0.723370259731378	0.703672946613713
Slc1a3	-0.18322692168552	-0.0348276541365805	-0.463584026768522	0.0173778280897388	0.509946166944816	-0.161077932498883
Slc1a4	1.27098452485631	0.925314664011746	1.15289677670224	2.00750871543211	-0.134530783511155	1.37194013215787
Slc1a5	0.0766398753825577	-0.106651437339166	-0.0950576794519945	0.0991129671778736	-0.0975798832494759	0.240726911637083
Slc1a6	0.21227478844513	-0.103443493849949	-0.103148197625827	-0.103600973942406	-0.103116190101732	-0.10352087454927
Slc1a7	0.340829719792818	0.146304737962475	0.23559399966853	0.11872986287965	0.118440285045195	0.141246526960102
Slc20a1	-0.25775553449459	-0.174390224832146	-0.735575347913191	-1.02157433600093	-1.23847415664056	-0.881614688697466
Slc20a2	0.542447900396763	0.231069756388543	0.22431838669397	0.187079816052489	0.387751374237847	0.407556829129322
Slc22a1	-0.211114870724253	-0.211352173022779	-0.210511216565574	-0.210355637408329	-0.210725651723731	-0.125803819659612
Slc22a13	0.100925831543209	-0.0272674842002834	0.037516207915409	-0.0265642482245427	0.0284949018164231	0.113415660406948
Slc22a13b-ps	-0.700981860085678	0.0947269404624212	-0.837072687801966	0.382924486470298	0.83981257303617	0.108607662241983
Slc22a14	-0.0449792715366685	-0.0428136519003487	0.0577461921715599	-0.0405311094109601	-0.0401564908785184	-0.0434929351574101
Slc22a15	1.35045693599125	1.59339150902641	0.913573072243239	1.29417292404213	-0.467147267094242	0.252784123967048
Slc22a16	-0.164449054416356	-0.0640786590878793	-0.159961519681284	-0.164505071154968	-0.159626273758206	-0.162962718037098
Slc22a17	-0.438678405293148	0.253048060283512	-0.733980118345871	0.393819251889272	0.0567153477417189	-0.0202935118433711
Slc22a18	1.18098900538478	0.197297584461276	0.544712885646737	0.788087135716209	0.723646299413765	0.396467901836153
Slc22a19	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149
Slc22a2	-0.164456109364995	-0.162949005350727	-0.163155024418341	-0.160425348442374	-0.162785944508455	-0.00365354473953
Slc22a20	-0.135467179430476	-0.135411998507722	-0.134952914685651	-0.0523500648782768	-0.134922928392004	-0.00888507186191109
Slc22a21	0.992112341883653	1.42249552323435	0.0234085730829474	0.282809138071429	0.551105810147518	-0.025877883852925
Slc22a23	0.380732837513701	0.692207327156686	1.27020649416617	2.35689403583606	-0.778809222900138	0.603509805738435
Slc22a26	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227
Slc22a27	0.0507553430731021	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.248717537398672
Slc22a28	0.0721791286707711	0.0724554156910786	0.0726704999122576	0.0728145537591189	0.0718162097010514	0.108136638986541
Slc22a29	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227
Slc22a3	-0.0734046255264694	-0.0730843958962768	-0.0731468763481684	-0.0731257873651797	-0.0729670230262168	-0.0731117001913564
Slc22a30	-0.024783653760356	-0.0226180341240361	-0.0202961190252835	-0.0231641849532791	-0.0227895664208373	-0.0232973173810975
Slc22a4	0.762473587650367	1.32710091674315	1.32899808888279	2.50477631997119	1.52841658801029	1.98696220769002
Slc22a5	0.435938282477118	0.560639669819821	-0.187069937548036	-0.493175529005616	-0.0174737050189557	0.192811917073263
Slc22a6	0.173409269525941	0.10935328054034	0.109698846926325	0.382826486688779	0.109738465565639	0.162779121717206
Slc22a7	0.0628589049205853	0.0650245245569052	0.0673464396556578	0.0701759558171282	0.0676816855787354	0.320594218857949
Slc22a8	-0.302167137092507	-0.301717270130012	-0.277752606726412	-0.301512236452711	-0.30171617263278	-0.246300628290833
Slc23a1	-0.94537146005279	0.229940105491161	-0.56032098154812	-0.668830355670137	0.278041855530331	0.686736479947223
Slc23a2	0.274434347193321	0.264611724825977	0.399169497534896	0.0600962865907852	0.381703571576562	0.397096147138695
Slc23a3	0.810778998731447	0.901579366954808	0.783422966567544	1.40750012071735	1.4085842773066	1.34587172796291
Slc24a1	-1.14501668352563	-0.152156884056991	-0.968736651909711	-0.0226060972212521	-1.0276399835157	-0.0111845530858688
Slc24a2	0.100791785660792	0.400807241545024	0.101695304285759	0.102296703356485	0.101745971491337	0.193943218918318
Slc24a3	3.43993786894327	3.62551615212811	1.72638662207202	1.90169309738317	2.60713609739579	2.40117648970579
Slc24a4	0.0360182606897803	0.0361394211902499	0.0867646730510631	0.0360632809618269	0.0362977341891604	0.125579268925354
Slc24a5	-1.15887916168694	0.02099579335685	-0.0246627629121498	-0.281262623711553	-0.324679436805829	-0.0801494002854381
Slc25a1	0.120474406356211	0.0189432455903289	-0.267542640748655	0.246057002291952	-0.371823634755522	-0.250925747956078
Slc25a10	-0.212294111533365	-0.33829703458592	-0.660625568196607	-0.0551223207906418	0.11255904084263	-1.10525134095474
Slc25a11	-0.600059500755388	-0.572932149553101	-0.874448592961143	-1.37170643628594	-0.496255356448319	-1.22578029606111
Slc25a12	0.140429423857451	0.126216729122495	-0.149720805629642	0.00487134145205943	-0.604392118539236	-0.545466930567347
Slc25a13	0.0168019782004232	-0.827502335837924	-0.355870215241203	-0.638809624031863	0.315954354496746	-0.00835493270014781
Slc25a14	0.163359275590508	0.20162455867026	-0.697198810975242	0.0713769206860715	0.555311251577295	0.60282423510004
Slc25a15	0.350838239062263	0.62291381476789	0.410668872883128	0.0508636499457711	-0.441238545707216	0.572244803858084
Slc25a16	0.0666081058179518	-0.309860212248906	-0.792301318859681	-1.50114438096863	0.182740571510094	-0.207890303648554
Slc25a17	-0.0548503021482624	-0.594122845443677	-0.255384902840294	-0.756634177242735	0.057315915723899	-0.437971366225895
Slc25a18	-0.717644379246039	0.332900423118284	0.810010141544655	0.0174882638879546	-0.025629559415086	0.719416272218623
Slc25a19	0.00140739598190058	0.392194531016923	0.331165239082236	0.714553263658991	0.120753151827044	0.260154496222754
Slc25a2	-0.158820063070033	0.0266326318802423	0.951985414074146	0.308404390236836	0.638609906400201	0.822065286452786
Slc25a20	0.174126370161311	0.637638430588799	0.0939137545214093	0.337756067408292	-0.182294819072702	-0.13388138975908
Slc25a21	0.0507553430731021	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.248717537398672
Slc25a22	-1.32071746513225	-0.851064421236973	-1.56903855885066	-1.68478468800656	-1.29701116855015	-1.27855558980939
Slc25a23	-0.388950151479826	-0.326357705984524	-1.43705952636157	-0.496937049787589	0.742086244480068	-0.630470044985554
Slc25a24	1.04258342935132	0.378122983206522	1.1041880934534	1.68697827461065	1.31033339890613	1.06382244215517
Slc25a25	0.47395976845447	0.517232279813373	0.303751345356351	0.435794709542532	-0.072772412273188	0.00451481692350796
Slc25a26	-0.673102076394038	-1.57935412359209	0.12266860215404	0.0236385480167555	-1.26359593659398	-0.229279304739621
Slc25a27	-1.32986391289033	-1.84872962758434	-0.614341837117098	-1.52003570533446	-1.32796618151515	-0.91327631229914
Slc25a28	0.556244151948813	0.533413794126351	-0.181836392097972	-0.1024861382888	0.470381552813345	0.951889139543119
Slc25a29	0.190473539565416	0.764868701312447	-0.0253773307849465	1.37874747953151	0.828160771148802	0.888792536867308
Slc25a3	-0.286060789427484	-0.000879408764530628	0.262073855193796	0.258833980526278	0.0495631840882556	-0.0798818429025837
Slc25a30	0.33531429996443	0.436688176301951	-0.0353322762305958	0.0713111606713474	0.419135477036065	0.245620015411417
Slc25a31	-0.104741867555627	-0.104670997775552	-0.10475139921808	-0.104325672245213	-0.0646965155511575	-0.0318904836525454
Slc25a32	0.64193845386303	0.302055774524187	0.406359288086729	-0.0422050049680561	0.27068824750162	0.579259947454926
Slc25a33	-0.905569017763133	-0.454199351624014	0.136384571389739	-0.421745199092711	-0.831832044423345	-1.55994245972116
Slc25a34	1.79085990628781	1.38301397689727	1.9468229315442	2.47692275587015	0.726565969147174	2.02853501498367
Slc25a35	-0.530338962036773	-0.628217452922461	-0.191012711480285	0.417490410428232	0.499138167138311	-0.145024166721629
Slc25a36	0.337635557328519	0.112880380211131	0.105981691063054	0.0577885893827538	0.436579527218759	0.150523573792509
Slc25a37	0.780916961655588	0.734863917592135	0.933609013572722	1.82110390516512	0.4743955355476	0.658560279519703
Slc25a38	0.240563751551383	0.126468005383723	-0.595342735150194	-1.14964173957906	-0.67892549792666	-1.19154507491456
Slc25a39	-0.0835002064657882	-0.257891510290662	-0.245040464741101	-0.29657323928045	0.0719864046866224	0.210364814878343
Slc25a4	0.0547576731155595	-0.12813829094116	-0.350596370831789	-0.105557249686017	-0.119193667131539	0.196776222906469
Slc25a40	-0.404580185883276	-0.937300866926504	-1.013902568236	-1.46913085398081	-0.308234794761628	-0.687867076361504
Slc25a41	0.0617941212592319	0.0617784878908308	0.0619465909615673	0.0617875069547462	0.0618758003582141	0.128525183874487
Slc25a42	0.297999761960833	0.302338317593576	0.218866102076678	0.310486331264993	-1.27382848450496	-1.31700744132871
Slc25a43	-1.02226011603361	-0.669027639618262	-0.817333405976662	-1.36695758429951	-0.92174191658426	-0.106846370909191
Slc25a44	0.183356419613365	0.0784977624904761	-0.486445903957409	-0.0494245838951195	0.201865151854041	-0.0699381394309645
Slc25a45	-1.07344035322411	-1.0172536114022	-1.92958373933908	-2.05574740097686	-0.803234463905311	-1.44237620070647
Slc25a46	0.528105186706752	0.355881004864497	0.553345861079553	0.628037700349616	0.169559687217934	0.608831273925011
Slc25a47	0.410229704852752	-0.374897545434797	0.251321194066824	0.719804238158804	0.188898095716564	0.679709817578046
Slc25a48	0.109189264251502	0.110473849480103	0.11079743022814	0.110890259294032	0.110832549147358	0.216424085142629
Slc25a5	0.0222946623633286	-0.0573716857087133	-0.0422495206978094	-0.216771158323093	-0.151581453446799	-0.356748271188622
Slc25a51	0.158418603617882	0.415166702780093	0.736757736985966	1.01277121695726	0.376923043318029	0.101220875750946
Slc25a53	-1.03430536673267	-1.43684986846329	-0.486820617390188	-0.688548284878115	-0.694655393029561	-0.564333956551246
Slc25a54	0.0507553430731021	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312523	0.248717537398672
Slc26a1	-1.34489380541782	-0.821673016148827	-1.21889010790678	-1.24327247349686	-1.79772076015439	-0.487748947647485
Slc26a10	0.0604558033985757	-0.330846724951861	0.0153707300092548	-0.221122106074709	-1.00157566859113	-0.592032467280437
Slc26a11	0.416019023862241	0.748756975953611	-1.67872159624779	-0.596021400780649	0.0531578588742865	0.543151598968893
Slc26a2	0.960673742290133	0.602590522152053	1.65130407947932	1.22100522800894	0.974412047684542	0.868506760717218
Slc26a3	1.03614211546541	1.27166862803147	0.993340687502016	2.12018970971525	2.21144591510927	1.44965843166541
Slc26a4	-0.264605597125201	-0.0249730032869843	-0.252315991659371	-0.156648797760922	-0.247790365280886	0.320981470500151
Slc26a5	0.0363749773190655	0.0364372064185694	0.0367705528171708	0.0368063692799295	0.0745196503632099	0.172809720759658
Slc26a6	0.148660201606862	0.402424986847593	0.339942190406084	0.882691017456443	-0.332107768803498	0.25581616826594
Slc26a7	-0.164300810793629	-0.162135191157309	-0.159813276058556	-0.164358790292415	-0.159478030135479	-0.0646021058308158
Slc26a8	-0.13343940773177	-0.133321138109235	-0.133184642398835	-0.0491151010893275	-0.133160740215723	-0.122465967300928
Slc26a9	0.92007750410478	1.03984129783049	0.811261425157687	1.99192967045972	-0.292664000148898	1.74660144235616
Slc27a1	-0.996992692111864	0.0397579593081012	0.396148313954226	-0.178157832907148	-0.320240099189085	-0.0642574695640931
Slc27a2	-1.71326209819641	-2.04430467874502	-1.69765672435821	-2.43367029618257	-2.36109536923534	-2.13810048740324
Slc27a3	2.39714734804778	2.90342038340733	2.96757423806238	1.35009872803559	2.35731833770002	1.52364804783057
Slc27a4	0.185917771794238	-0.0196625131238377	0.359899578464396	-0.164841729706257	0.769953656970723	-0.179092768484229
Slc27a5	-0.0433964385541554	0.00675441192830555	-0.0430410388893544	-0.0429795124012846	-0.0433904583801537	0.0484412419985551
Slc27a6	0.0165515825801446	0.0165733312385381	0.027634277056888	0.0167336664891903	0.0165682679086679	0.0657033665917519
Slc28a1	0.0136758591357214	0.0139961433880673	0.204683893519454	0.0142231291396837	0.0142670593320153	0.126595058258399
Slc28a2	-0.26764919063077	-0.16278808588119	2.63993853603681	-0.359169664748419	-0.272782517594999	-0.848810397646558
Slc28a3	-0.882108032208902	-1.58643398539793	-1.69116582149089	-1.35755828734248	-1.74763547531755	-1.49867257292913
Slc29a1	-1.25566146650952	-1.1685753781163	-0.936519842023805	-1.28652144343205	-1.01540432378927	-0.729022244284997
Slc29a2	-0.208636346831054	-0.48363621866251	-1.04876730718414	0.822956693269348	-0.338412433878634	-0.237163732727762
Slc29a3	0.468464731338456	1.12244175916661	1.76193497920705	0.933369252830632	0.000307607252618363	0.883322516133313
Slc29a4	0.478176404614867	0.915363617286787	1.4255022136007	0.868826081118083	0.501125212907945	0.693366711967831
Slc2a1	0.233268047694483	1.4307562210569	0.45538306590375	0.745520558552327	0.93286785874636	0.407727311093885
Slc2a10	1.46583817938325	1.44105026315388	1.09364459176056	1.16640166968822	1.0082287219643	1.30632276299113
Slc2a12	1.12726692392968	1.00790285775016	0.210017485330252	0.206123869257405	0.200017986541154	0.28431544702213
Slc2a13	1.14772739738711	1.3630192210052	1.03939722326592	0.842497424107783	1.19761555596406	1.03351328194781
Slc2a2	-0.0557901597419354	-0.0556896691638452	-0.0555709807219746	-0.0555280681354601	0.123656527283257	0.122943148405763
Slc2a3	-0.552327623002178	0.458987977935324	0.497717945228667	-0.563985901348817	0.164143475877954	0.179941794696383
Slc2a4	1.70947556005804	1.42335394843045	0.878712922583778	1.70382004909085	1.59165906741945	1.33425483182488
Slc2a4rg-ps	0.509108243680108	0.812593668413749	0.742767450969767	1.16927231925705	-0.110592952229138	0.977083451591557
Slc2a5	0.700248611760873	0.608970745547169	0.741847570800084	0.787650038441526	0.0437977018014053	1.29092691918563
Slc2a6	-0.558671868509015	0.739048171084043	0.463563168917413	0.39975828633985	-0.241677403081729	-0.366535223948881
Slc2a7	-0.239818671588825	-0.239477839239259	-0.239093918066363	-0.239389610630724	-0.238670117760814	-0.240927028964431
Slc2a8	-0.787852775646615	0.496415205614645	0.279951598780977	-0.644875904381432	-1.67058313548022	-0.70109211493849
Slc2a9	-0.563116889881885	-1.09712718586781	0.048401191574626	0.0622416224107043	0.606823404285069	-0.390203096429996
Slc30a1	2.38547131505086	1.85818738475938	1.67316185093532	1.07816270913933	0.566467892105954	0.975393521851247
Slc30a10	0.197301668572498	0.0337854144467229	-0.240691935781876	-0.245994593511299	0.440120257959823	-0.0718463416444527
Slc30a2	0.373560846420794	0.0571763611719351	0.0227095391436259	0.0228378148557717	0.0227201419623469	0.0845284517184371
Slc30a3	0.727789854859998	-0.0462678328725645	-0.293798469463666	0.774025459305012	-0.122822679461494	0.108022548475939
Slc30a4	0.38418390744448	0.191362823782109	0.826133566325874	0.817352156071968	-0.317427819553214	0.0726327694814784
Slc30a5	-0.0139433586175549	-0.38503309306723	-0.452449556168198	-0.16239392128163	-0.222756349345329	-0.28437066660668
Slc30a6	-0.0938119994310882	0.476435577854384	0.937799630949427	0.146676447176489	0.321422908231384	0.19430798294734
Slc30a7	0.990822949661355	0.400190716864813	0.568075180434171	0.818521336662309	0.397376808652668	0.525303573499229
Slc30a8	0.0507553430731021	0.052920962709422	0.0552428778081745	0.0580723939696452	0.153816052704408	0.150479608425516
Slc30a9	0.479980790580722	0.0528434254267499	0.027440474566976	0.0990503388102539	0.155460714057102	-0.399627315529521
Slc31a1	0.0452695943402152	-0.210707969563675	0.128881178916236	0.0282584869531602	0.495983192692289	0.187894203462457
Slc31a2	0.797383639237157	0.893508111127713	1.10322305648298	0.507943094621217	0.414470767588265	0.551053082450838
Slc32a1	1.54372666828754	1.2642298845029	1.95099555797769	1.57300019444073	-0.155124862701222	0.928809342665076
Slc33a1	0.622104608611536	0.190138839142538	0.483581824853221	0.756381186102991	-0.471317201816441	-0.161951440625017
Slc34a1	-0.0589882298712723	-0.0583967507482077	-0.0582964693288558	-0.0580380553094189	-0.0582819308464995	0.104622362989236
Slc34a2	0.0613578962718505	0.216325111656423	0.0614684390093553	0.0975233599167383	0.355786701545037	0.0613519775887459
Slc34a3	0.0364890498090857	-0.0426029647282843	-0.0426496142346281	-0.0423556756752694	-0.0424843447994131	0.0924753973078861
Slc35a1	-0.0933534244646023	-0.318086539360515	-0.0162406213905795	-0.762413188606504	-0.605969891818472	0.0716235518987922
Slc35a2	0.0825138370182808	-0.140192488948791	-0.443190127961322	-0.0258817406032621	0.0533551350701633	-0.243811487351725
Slc35a3	0.155026527956154	-0.234909290162692	-0.329162799966196	-0.0390679891330892	0.278398739826647	0.0202308222302084
Slc35a4	-0.279214991932244	-0.15551611693544	-0.038800728703201	-0.0361036201273493	0.164547989508009	-0.0277646881897048
Slc35a5	0.0711895529865161	-0.734135088291662	-0.308345794936306	-0.510808793328926	0.357658227996701	-0.354281536524386
Slc35b1	0.153404228515351	-0.150231959792743	0.400722743402643	0.420310696757599	-0.103794594480842	0.106861248486876
Slc35b2	0.0996892300807062	0.668801442611098	0.0937642530179778	0.28945053792866	0.0978667716438908	-0.283231533222782
Slc35b3	0.00454754347245952	0.122878748523242	-0.636471792338118	0.555382516683041	0.210092966112184	0.0662946530698688
Slc35b4	-0.0266879192527377	-0.00277036779500221	-0.465835224637755	-1.02981048667605	-0.0437128731563192	-0.289115872150763
Slc35c1	-0.0449419628259042	-0.214275171614326	-0.803303281544837	-1.15997788210069	-0.769358325171564	-0.917840136660835
Slc35c2	-0.434485802893618	-0.944007192976206	-1.30396615923947	-1.94513918629093	-1.30602566055493	-1.24322191178393
Slc35d1	0.903135461554439	0.405060698177766	0.833528199315527	0.510481440638648	0.370114868957902	0.115270246524434
Slc35d2	-0.388467856374305	-0.612279389041021	-0.477169946819738	-1.58934620525314	-0.842491499904058	-1.19175186209701
Slc35d3	0.222550450272611	0.224518496144608	0.381076372016768	0.225503280887596	0.222394438462431	0.373180612174698
Slc35e1	0.291123358865349	-0.0696579053636015	-0.54767470976637	0.0445675535101495	0.234939349467453	-0.102144676862866
Slc35e2	0.324363699732689	0.132174640885269	-0.192650337156375	-0.239712818861753	0.115002628447467	-0.306328608467333
Slc35e3	-0.276190606533816	0.0282312937601983	0.0938422951112925	0.345160567646828	-0.288471860997099	0.39287593135054
Slc35e4	0.549979944996154	0.814025859517085	1.08209382762859	1.61740413878249	0.617945309548158	1.17793387339653
Slc35f1	1.36578411189082	0.962006762075995	0.799568535969949	1.1152624981145	0.967279848819056	1.04831240779768
Slc35f2	-0.487225868572109	-0.244607043889544	-1.37926205398369	-1.4560368619066	-1.46173883191479	-0.145773706450799
Slc35f3	0.0958369406701358	0.0535545240009627	0.0538216250222954	0.0540571505159597	0.0532739145671275	0.0535066198516334
Slc35f4	-0.278733643450611	-0.278370991797434	-0.279460820130316	-0.183156936605183	-0.276422318145169	-0.278490210413877
Slc35f5	0.564548239863631	-0.0528864566526984	0.500308119487854	0.621329145451364	0.730246174656144	0.624846626709206
Slc35f6	1.75640961135763	2.09524546572423	2.58116361945213	2.74554448233304	0.743868966982379	2.06880271735919
Slc35g1	-0.876893494813925	-0.375066385434585	-1.16560844462089	-0.539619097847211	-0.368077139095439	-1.10543213431159
Slc35g2	-0.0499516937667721	0.150359474365891	0.396349331571527	0.287848725572243	-0.150563235248895	0.183431634257885
Slc35g3	-0.272824796564053	-0.650684159307722	0.826583791996699	-0.63549199216913	-0.59588410722187	0.00519573154658904
Slc36a1	-1.32198306059477	-0.0250895025567559	-0.655096249937786	-1.29849591368188	-0.320882633070182	-0.516894337687962
Slc36a1os	-8.8117676052027e-06	0.00132560920595537	0.241272998354798	0.00367689544620354	0.0039959714916523	0.0898704280101641
Slc36a2	-0.24468349746299	-0.647135448225911	-0.673552184709737	-0.372504078699295	-0.635755999104161	0.361453843028408
Slc36a3	-1.7003280168765	-1.69323336024675	-2.3250302671962	-1.59100819206683	-0.56749586571667	-1.08501385527064
Slc36a4	0.168868302697522	0.764696281714962	0.724092480786757	-0.0303827084694002	0.373369408058856	0.0864566349395351
Slc37a1	-0.122900571205451	-0.0113501015396419	-0.342586936129916	-1.00514751482931	-1.07659081898557	-0.268121304158452
Slc37a2	-0.109020037640726	-0.357503264488814	0.32311047732337	0.506687092717845	0.333089135889026	0.346116660450677
Slc37a3	1.42958873226669	1.71942814301073	1.35856049467229	1.26872331917264	1.45493423137815	1.17122383482996
Slc37a4	0.0857394904853842	0.360855987645241	-0.267760822756836	-0.537789696654972	-0.0660643909827854	-0.156180770567011
Slc38a1	0.434092073115705	0.984185184882788	0.288881543616563	0.805117022058697	0.92961355394817	0.98365162396173
Slc38a10	0.111560600737695	-0.211384632600505	-0.177508926762015	-0.240784167468408	-0.573454540791458	-0.0624537883903992
Slc38a11	1.34307119402674	1.56126307697586	0.680078193909599	1.00340406734455	1.28003737356747	1.16025466337578
Slc38a2	0.275154751313482	-0.139964375362117	-0.0993780548711188	0.189963594995834	0.44548423645266	0.121279968374567
