	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Tmem51	-0.606540067917	-0.0435143142809	-0.604154219754	-0.275049417287	-0.164333075758	-0.751988492608	0.447618914759	-0.837890612015	1.21071224662	0.0256418926569	0.675126662127	-0.476847376251
Tmem51os1	-1.72221007193	-0.838731921434	-1.73962484385	-0.660197559802	-1.12934350144	-0.410297514623	-0.00206463609638	0.00438234892656	0.238861662491	0.000789180357563	0.725322025991	0.54318290703
Tmem52	0.0927157710684	0.0670790785369	0.0673295365938	0.06687159434	0.0672228719947	0.067224802654	0.316398784169	-0.338101874923	0.175444495854	0.000749202727096	1.064848184	-0.13628696175
Tmem52b	0.376349151241	0.252348419613	0.420490256904	0.512332449073	1.14397583504	0.865907973309	-0.000807958689448	0.0017100745993	0.000811028261016	0.045535246057	1.33005901843	0.000122577196634
Tmem53	-1.40530717421	-1.98350755023	-1.88858410657	-1.15510465234	-2.06040060109	-1.17188934278	-0.000991897059318	0.00210019127236	0.000998975672203	0.613190173027	0.920994788932	-0.0459998028559
Tmem54	0.629468311456	1.11164954938	0.938736994773	1.10131267427	0.744577624364	0.720026947305	-0.000347788600023	0.000735427969378	0.318870513629	0.0191951579692	1.18557061645	0.121094002118
Tmem55a	0.115459371473	0.528480769037	-0.0677416508241	0.192073651982	-0.287101590952	-0.315421947333	0.0904564359303	0.480263592642	-0.583732041804	-0.281206002699	-2.62092765655	-0.078177495281
Tmem55b	-0.602304164053	0.162830716639	-0.395211001206	-0.372624852842	-0.674655616581	-0.583897240913	0.410401429332	1.33160842083	0.150662726099	-0.0980065069769	-1.12276991372	0.48640537789
Tmem56	0.930546129285	0.702519404713	0.674866872147	1.33058064419	2.0229514945	2.01085182245	0.537466184899	-0.661277802208	0.813084231623	0.998274420674	2.08719045594	0.567569444343
Tmem57	0.395007501406	0.592405225558	0.458470584104	0.227718315484	0.709450384201	0.272049128293	-0.300411773742	0.263381350167	-0.379734214449	-0.204673907478	0.58296970435	-0.0906854874857
Tmem59	-0.0399248720556	-0.166118047829	-0.283597657788	-0.130591770146	-0.149636931537	0.171509048306	-0.157236398116	-0.631578843229	-0.13246292258	-0.0541200276697	0.718008349728	-0.0678426130259
Tmem59l	-0.0208256362355	-0.0226367366384	-0.0157816611546	-0.0190755799869	-0.0204742640072	0.0801510233536	-0.12487703663	0.00653437002492	0.487905367704	-1.02024852051	0.531803745183	-0.454906609826
Tmem60	0.160644994379	0.172693546962	-0.834874565785	0.161652072204	0.185430934678	0.0660890079389	-0.567881985767	0.0945272699886	-0.484781520992	0.152113344904	2.59042801738	0.00531605665342
Tmem62	0.266599260124	0.306401765417	0.153577293321	0.409494986299	0.456798276346	0.114534907607	-0.120712709176	-1.48447933332	-0.80679573545	-0.0897217237985	-1.74102820364	-0.0133617009939
Tmem63a	-0.583006192118	-0.172260211748	-0.325879040593	-0.416285876067	-0.593231746383	-0.525505209314	0.680056257383	-0.479636934694	-0.13059724736	-0.35780850314	-1.18483975332	-0.00527225409842
Tmem63b	0.152807339932	0.487151303924	-0.00208559064766	-0.167288039144	0.935689936333	-0.297424981535	0.104933574636	1.69961989216	-0.387363174677	0.487681508791	-0.849139277748	0.133605731681
Tmem63c	0.115338565034	0.115746331748	0.116238708424	0.115812763955	0.116177161924	0.115801920243	-0.0635414709248	-0.0387401716811	-0.000656645750896	0.000617729055137	-0.153127401024	0.00025159642079
Tmem64	0.0976079201817	-0.00976624697484	-0.100349194895	-0.129096213958	0.251048322848	0.118128414414	-0.369852238024	-0.607932008559	-0.650781575033	-0.00507233543849	0.195129895686	-0.142229410493
Tmem65	0.612318580852	0.214801242515	0.602951939573	-0.0491287760116	0.647900582696	0.5536841509	-0.13653482822	0.721550678987	0.636597265179	-0.0786357338696	-0.112750792905	-0.111844675309
Tmem66	-0.100033489394	0.0351886345258	-0.0444055956226	-0.21301216135	-0.234273397018	-0.229393846305	0.00712486472357	1.11352373303	-0.386230773506	-0.230973180091	-0.200546456318	-0.182576328353
Tmem67	-0.103716826372	-0.0932922978838	-0.940802592977	-0.215247807657	-0.566456473355	0.0132129828569	-0.608641027354	0.0722368230426	0.108541725239	-0.338828253013	-0.349118709296	-0.621862838386
Tmem68	-0.144869660867	0.147480302608	0.200255108417	-0.245427466868	-0.146795707455	-0.0667166679559	-0.585613073102	0.0255523318666	-0.209493146478	0.0609729392891	0.412330522421	-0.138777561979
Tmem69	0.0385697364991	-0.177924444544	-0.616286696073	0.078660078574	-0.241426387694	-0.171496454103	-0.184283812696	-1.71880416072	0.485704989128	-0.20574955744	1.71713316313	0.271103935824
Tmem70	-0.162924285929	-0.245493884579	-0.0136586741218	0.219539395968	-0.930226265296	-0.193925268687	-0.210008557146	-1.34167147509	0.432694826588	-0.234716127263	1.67232083204	-0.0811109448576
Tmem71	0.677379420533	0.281046587627	0.296597626517	0.168901665046	0.340827384712	0.184229276291	-0.262442580264	-1.55086600072	-0.0895304763262	-0.250189348732	2.14956839723	-0.0208215746324
Tmem72	-0.113432268309	-0.113601016712	-0.113020670509	-0.113762394875	-0.113065285085	-0.113776966153	0.132370578886	0.00215252238355	0.00102065385386	-0.1488285324	-0.0823400404374	0.0373622800404
Tmem74	-0.0682914949533	-0.556753146999	-0.522857163875	0.0317918947586	-0.523796334346	-0.290504662758	-0.00573418117593	0.0123730023139	1.04974600475	0.00247627204605	0.0132158545522	0.0010973959625
Tmem74b	0.571804287183	1.661796021	0.557554289755	0.907021538595	0.801096721467	1.33236285411	0.0921181643776	0.954099015262	-1.01919554799	0.431162609182	0.00926166778905	0.252099114878
Tmem79	0.949219060934	0.710960682269	0.162728684855	-0.272709360304	0.333626843601	0.0720745379229	0.530572032645	-0.0464612277984	0.38308843146	-0.495603797382	1.93361541909	0.206653949816
Tmem8	0.0502984115777	-0.0790677258404	0.0176582779038	-0.209340051499	-0.238356576899	-0.180638597213	0.32913899831	2.18708370281	-0.258156050732	0.054784535552	-0.946311724803	-0.131954738301
Tmem80	-0.475826948877	-0.636035399448	-0.538288690264	-0.562162601298	-0.000850187092667	-0.669949073405	-0.29883505909	-1.22547761501	0.136380751781	0.128003547506	1.75306799939	0.209803319875
Tmem81	0.112980546751	-0.50562448281	-1.79506746258	0.0260243827916	-0.976475968444	0.00627652196174	0.383717784918	-2.13610205018	0.452691747978	0.531966534937	-1.57088178475	-0.395522283581
Tmem82	-0.552430493186	0.3752464288	-0.653919427118	-0.603376856503	-0.54082467617	0.0255470976296	-0.00203429061385	1.26958424579	0.0549403672393	0.451745243754	0.976898195468	-0.120198991784
Tmem86a	-1.16427448981	0.322253815325	-0.292513878733	-1.42931087665	-0.0488286327492	-0.906434722334	0.205153961527	-2.29722895543	-0.415692429031	-0.505082087278	-0.0510826357874	-0.0466567525949
Tmem86b	-0.500295719303	-0.544701654012	-0.926182741354	-0.675824995633	-0.462297074557	-0.0814162897397	-0.389898652763	0.85071733123	0.0925618449245	0.192284460066	0.278926226352	0.0952751913771
Tmem87a	-0.00207115108088	0.361482814226	0.298034851856	0.380337011452	0.37507992006	0.23143319917	0.0598160799013	0.0157855494141	0.555053310213	0.0147715524949	1.43401472722	-0.0541718029047
Tmem87b	0.0956576742742	0.0683107058277	-0.274364974467	-0.300624716425	-0.0316462434694	-0.0833662409767	0.295137446175	-0.816108636715	0.175678286845	0.198772355536	-0.59103376833	0.149730365832
Tmem88	-0.13889830417	-0.0436088820082	-0.03815447587	0.0562303416609	0.0211882749047	-0.000451998890214	0.813401277061	1.33198389285	0.840200519438	0.249333945987	2.41798295436	0.205587743917
Tmem88b	0.857358796793	1.01542469972	0.956212471865	0.853822914028	0.804911724404	0.895224718699	0.183259234679	0.00151575794595	0.0280553607753	0.000265446443688	1.79396498514	0.0420546061426
Tmem89	0.235068486634	0.82247965843	0.12007125782	0.277367154608	0.405475261254	0.209608477818	-0.797169048063	0.00125933900685	0.248303509877	0.000220970831537	0.561102353069	8.9756243828e-05
Tmem8b	-0.143471748607	0.0284729147422	-0.320915075834	-0.0915435293285	-0.776791729678	0.112177825331	0.985077442927	-2.18255908347	0.592027420013	-1.15719599773	-0.00101400461105	0.220168785758
Tmem8c	0.00878385233891	0.00887440150884	0.00919651479662	0.0425431912635	0.00884673109265	0.350830993956	0.435406986396	0.0037274069755	0.365340545672	0.000667397458259	0.726764137889	0.000274461038105
Tmem9	0.315806237927	1.6460329491	-0.0404874798873	0.251090902156	0.140778119407	0.416639289362	-0.437264881586	0.138984232275	-0.0172969464458	0.0355909494366	2.50303461049	0.49220069773
Tmem91	-0.583204735197	-0.352147986458	-0.0690623161049	-0.596642756919	0.230413112424	0.526933161197	-0.916462906163	-0.833357387614	1.29852091965	0.251696999054	1.47510999616	-0.320532515025
Tmem92	-0.0233601447738	-0.0228236853349	-0.0231221681473	-0.0226919626608	-0.0220802014116	-0.0236915546896	-0.00083637723795	0.00177032679098	0.000839981127318	0.000311885787368	1.59005492879	0.000126993377986
Tmem95	1.14784426415	0.225204313352	0.50909237786	0.24548468452	1.27161344372	1.60312177088	-0.0986576206612	-0.956805386769	1.18574504703	0.265588492022	0.145082739308	1.31963913911
Tmem97	0.524797395042	-0.265390613386	-0.10779568584	0.415759904821	-0.759373529099	0.162577360606	1.1663392886	0.856574740353	-0.123022408204	0.648873005144	-0.476558168904	-0.265945991062
Tmem98	0.547632770191	0.551173838895	0.804574194641	0.889699056357	0.474042459819	0.690684312286	0.16125390033	0.000460079022397	-0.0797943504033	8.01696696e-05	1.65386085747	-0.241848500639
Tmem9b	0.302499164844	0.232742414523	-0.116187874304	0.126102481264	0.301367588526	-0.0895622300417	-0.607147221525	-1.52513844823	-0.238649280987	0.0211921034593	1.25076699567	0.109350071421
Tmevpg1	-0.0938063232721	-0.0927485349042	-0.0887623481912	-0.0974645442591	-0.0906262577252	-0.0960844812043	-0.000855016066849	0.00180984868537	-0.0409861475993	0.000318949177883	1.5470179695	0.000129894244502
Tmf1	0.330726413831	0.228064328352	0.28286434243	0.349350073812	0.193437591467	0.0553317615845	-0.0247410424838	0.907185941942	0.0591422264183	-0.110049694598	-0.187271686662	0.0314135437499
Tmie	-0.622617499795	-0.505525600483	0.0556369988471	-0.713374845275	-0.611304855973	-0.576973118412	-0.00107473140348	0.00227598040491	0.00108403889861	0.000402601741709	1.57450954367	0.000164335938629
Tmigd1	0.00571319772552	0.00558142666568	0.00623096288252	0.0295250292824	0.00607993171095	0.00593708020292	0.0691843160945	0.00335180953592	0.00158729100031	-0.678846969572	2.06481684516	0.130672438516
Tmod1	0.167163903023	0.157276835831	0.0349351826834	-0.41636275295	-0.39583648074	-0.497110699927	0.0207588271872	-1.11623695359	1.09284519283	0.932734340589	-0.136697717296	0.246024827347
Tmod2	0.952979931194	-0.359937085986	-0.452217250756	0.112385531708	-0.826569383788	0.79023703133	0.43223883385	-0.0701975295565	-0.670016559412	-0.346870054493	-1.78327290771	-0.487966246434
Tmod3	0.331731644541	-0.108856505428	0.204272568215	0.13580757215	0.0802820140957	0.238914807268	-0.0394101450865	-0.0479457212741	-0.225727719672	0.0567383931735	0.332867520526	0.0724093061094
Tmod4	-0.335691995902	-0.428474144806	-0.283821058943	-0.501923178825	-0.448533944679	-0.348934111981	-0.601523560846	-1.80909522263	0.133764019761	-0.46031632822	1.88881469365	-0.119480459611
Tmpo	-0.184987594269	-0.460660106131	-0.601504422483	-0.475577854133	-1.02221835667	-0.0252642822803	-0.285806450089	-1.25118857525	-0.211106811651	-0.149671998885	0.501653069796	0.0796291071442
Tmppe	-0.344747835901	0.209907693042	0.17605687775	-0.0381603987752	-0.024992358635	-0.542752898488	-0.630943943949	-2.67009968328	-0.00984583880957	-0.595972021876	1.35970923149	0.31961812181
Tmprss11a	0.054713360598	0.0557711489659	0.0597573356789	0.0564634168466	0.0522360395076	0.0574520912139	-0.00430628124639	0.00920686769707	0.00467700112672	0.0017437964513	1.29907734775	0.000743641231265
Tmprss11bnl	-0.195341429433	-0.194283641065	-0.190297454352	-0.201554166474	-0.192161363886	-0.192602698817	-0.001286054272	0.00272475382525	0.00130228309655	0.000483760660156	1.49776316416	0.0628006505855
Tmprss11c	0.054713360598	0.0557711489659	0.0597573356789	0.0564634168466	0.0550647328263	0.0546233978952	-0.00103580315424	0.00219335965551	0.225504859943	0.000387727711389	1.3526204349	0.000158200241496
Tmprss11d	0.185170702022	-0.0448179010979	-0.0173431952454	-0.0669993560289	-0.0221336433376	-0.0505520981808	-0.00175741635469	0.00372745052056	0.288470123044	0.000667405505066	0.878206822334	0.362865176015
Tmprss11e	0.0921975198681	0.0925150180701	0.09361030572	0.0927307832275	0.0930680092689	0.0899212985035	-0.000300508990948	0.000635384525163	0.398069586256	0.000110929855746	0.100651822273	0.013648384686
Tmprss11f	-0.100159522917	-0.0991017345488	-0.0951155478359	-0.101278355439	-0.0997473160129	-0.102407019243	0.542820404866	-0.0175354912163	0.0413596074962	0.000128175912175	1.01831350775	5.19368388157e-05
Tmprss11g	-0.0231330780969	-0.022075289729	-0.018089103016	-0.0242519106192	-0.01995301255	-0.025763855987	-0.000599762150431	0.0012688841003	0.0366242844611	0.000222662169492	1.54046029043	0.0287094205627
Tmprss12	0.112414978406	0.112364855902	0.113128864112	0.112679509077	0.112105183394	0.111803766461	0.75185848883	0.0016264874373	0.131784550423	0.000286218355296	0.710773990227	0.000116461770052
Tmprss13	0.0608034517873	0.0603731582636	0.0607615383651	0.0602001414018	0.060428128824	0.0972396120498	-0.000679754183503	0.00143834965159	0.438002980838	-0.189389294181	0.973096068297	0.000102745573654
Tmprss15	-0.194524451735	-0.193488807878	-0.189480476654	-0.200573934654	-0.191355866857	-0.194555210774	-0.00111168714869	-0.564372383792	0.414537427015	-0.0878165230395	1.80430128697	0.00119621949238
Tmprss2	-0.141521316713	0.192968840162	1.09928100947	0.432030319901	0.757987392027	0.433588120482	0.189184883723	-0.303601986108	-0.0956648819472	0.000640240470926	1.01041222666	0.218888039735
Tmprss3	-0.0147317447693	-0.0278723743052	-0.0277199031732	-0.0279454983485	-0.0278696340137	-0.0279656052411	-0.124492972869	-1.74025076503	-0.250631066431	0.219032998833	0.855357326873	0.229927395579
Tmprss4	-0.823372547555	-0.811342619795	-0.841242534855	-0.0966823741662	-0.668706804035	-0.0949900457072	-0.00021029272648	0.000444557068786	0.0783114333961	7.74987014582e-05	0.556860158946	0.0449755388933
Tmprss5	-1.11168789093	-1.33050891856	-1.28452610816	-1.28743140543	-1.31869205189	-0.839188907237	-0.000779507725777	-0.0638818170703	0.142452718092	0.000289634007543	1.62533674188	0.0851296129766
Tmprss6	0.468768145295	0.847686319152	0.472454098503	0.565782416489	0.456674167308	0.468148070079	-0.859905401488	0.93122387472	-0.477749351625	0.519897343475	2.1117805754	-0.539318143626
Tmprss7	-0.0449125363761	-0.0448684011304	-0.0441652952632	-0.00561092750246	-0.0462045553501	-0.0206562194521	-0.056351841686	1.13968684217	0.429148396575	-0.0392186377388	0.895115853379	-0.0691169085022
Tmprss9	-0.149103464641	0.909442620872	1.25009387624	0.925807170757	0.772141352066	0.323967175818	0.464966305281	-1.42296454375	0.940431663514	-0.193983167208	1.15557180625	0.0617574499664
Tmsb10	-0.102280784999	0.332107980836	0.368556897164	0.302149246294	0.289107030261	0.442953471659	0.315783340716	0.239253921214	-0.30426815405	-0.101433620808	-0.824240716442	-0.237038205256
Tmsb15a	0	0	0	0	0	0	0.637419894274	0.0280106367363	0.0157003487448	0.00588236538114	0.0285308051668	0.00273683085583
Tmsb15b1	-0.222074444069	0.711337402193	0.292728981322	0.452420597533	-0.220626916759	0.149147348813	-0.532638995075	-1.60224550286	0.0323707217671	-0.317765791523	1.76440012223	-0.370619671837
Tmsb15b2	0.10394632877	0.103125087659	0.10642130418	0.105778997215	0.107179724793	0.101924014549	-0.322068448896	-1.04117413107	0.523503319847	0.0197172294497	0.0343991295275	0.79007263065
Tmsb4x	0.193202899187	0.334623352417	0.282497514065	0.25147007271	0.0099618229556	0.29438169176	0.0996062219731	-0.428649938024	-0.629126324825	-0.0120206803057	0.217596620932	-0.263801175888
Tmtc1	0.822094704974	0.422381916239	-0.169845816259	-0.376457284053	-0.115585769884	0.435976995771	0.224396035752	-0.733254225672	-0.195876625881	0.207140724057	1.24791010471	-0.91128773216
Tmtc2	0.641943664365	0.0619238862038	-0.374762329752	-0.280142075225	-0.160515631481	1.1705796145	0.597922013631	0.0627056514793	0.499742218992	0.435792842666	0.839459463952	0.271396527054
Tmtc3	0.249818716498	0.0974374241718	-0.502991823741	-0.560477473597	0.165558404363	-0.181088953497	0.347930068428	-0.513218758044	0.221407096312	0.146149003133	3.05198983184	0.442113005692
Tmtc4	-0.276420178068	-0.812419230299	-0.318481968121	-0.719348814014	-2.03361967252	-0.451236098041	-0.334539848353	2.43402762894	-0.217188413585	-0.308792449499	0.682151942945	-0.234580491275
Tmub1	-0.0571764730761	-0.163918103685	-0.208048314629	-0.483098885736	-1.68201470263	-0.84441192771	0.377363363318	-1.47067591456	-0.888984300838	-0.215518757439	1.35063022131	-0.0638894947963
Tmub2	0.0586630853613	0.179270164983	-0.192578495879	-0.187555016484	-0.754806136032	0.427355632715	-0.265202293451	0.366673751425	-0.3361569175	0.939393663614	-0.902212138684	0.143870134301
Tmx1	0.179584266837	0.251053627666	0.398027397005	0.0976340936762	-0.121048673463	0.236958103013	-0.425092491039	-1.81424174508	-0.418203824595	0.117017011381	0.864217687025	0.0134967616972
Tmx2	-0.593223725734	-0.12752607198	-0.00744800139057	-0.677687612835	-0.328821940413	-0.298429305258	-0.0458573907014	1.76868698931	-0.760974394918	0.0491515213157	-1.87729381302	-0.150903838458
Tmx3	0.679605903163	0.621406109276	0.397559991804	0.639277568107	0.392766212464	0.471684744578	-0.241776403242	0.72736199655	-0.425430182109	0.390579652914	0.146744428278	0.373072259006
Tmx4	0.348344129406	0.240850903998	0.304804697779	0.220643593419	-0.0134239187745	-0.0635883324838	0.17467026944	0.396268002192	-0.268997331202	0.00529403355337	0.628427584827	-0.157163240107
Tnc	0.081482078173	-1.34937146424	-0.995111318428	-1.57179651288	-0.847518423708	0.64129792064	0.25167397145	1.01594572254	1.46284913098	-0.0162491124619	0.134364450739	0.00849176970314
Tnf	-0.8094786897	-1.75044954936	-1.11435078783	-0.489290425182	-0.756570978372	-1.06345825256	1.04194765616	0.946228235806	1.00783440685	-0.212627795214	-0.811539780247	0.326324478401
Tnfaip1	0.247947001554	0.222619774997	0.0413758973132	0.0656026250046	-0.314234580994	-0.429786963163	-0.359104783498	-3.00050384868	0.0794802774344	-0.129353210401	-0.814606852774	-0.0838549768138
Tnfaip2	0.0395241888032	0.199962791664	0.412896161732	0.32002902282	0.169043883652	0.000635186034276	0.286363912489	-1.80884498116	0.0236927215213	-0.367956661759	0.415644910903	-0.463610232547
Tnfaip3	0.0082948016697	-0.337197052174	-0.233089029533	-0.164491600889	0.142218105317	-0.31667162015	0.728449796168	0.93867496576	0.419842120344	-0.11369131815	-0.588414137994	-0.302298656164
Tnfaip6	-0.037519063951	-1.90142718079	-0.502508272137	-1.30744148001	0.171073612549	0.2360459472	0.616932027107	-0.51193088416	0.8292224943	-0.0661034448068	0.441599590461	-0.529268277518
Tnfaip8	0.437395330733	0.397402695389	0.784051341025	0.560008683897	-0.210821664004	0.75039288786	0.560845945997	0.62896651285	-0.203151472474	-0.00546969846527	-0.214403478181	-0.398008989075
Tnfaip8l1	0.387717715158	-0.417607502285	0.340606783426	0.397814642224	0.861115929187	0.859278778912	0.0306578051268	-0.937778971876	-0.132027382199	0.0698165972869	1.28741765484	-0.203306476158
Tnfaip8l2	-0.0064389601066	-0.771263163408	-0.0581251215218	-0.33071888313	-0.64487526612	-1.14377354998	0.0814482479796	0.324372116377	-0.713204402229	0.382859724054	3.21200739568	0.233046808939
Tnfaip8l3	0.96771100419	0.810252033883	1.28830372733	-0.416946240976	-0.087597354163	-0.263045727988	0.0229124046173	0.000558240904945	-1.17125899209	9.7321370511e-05	0.78831331124	-0.0912301576029
Tnfrsf10b	-0.138094938896	-0.622336453855	0.911018330329	-0.289301612951	-0.697941454349	0.0358551918843	-0.217495593606	-1.37467949093	-0.944491722299	-0.74035150975	-1.18083524414	-0.130344162409
Tnfrsf11a	0.214370940699	0.196545568209	0.104611488764	-0.176270021183	-0.292205320612	0.0371042176674	-0.810005082494	0.581006762634	0.257402642417	-0.544596702506	1.66279930271	0.381840488249
Tnfrsf11b	0.483656237543	0.460513584224	0.49620452389	0.415257833303	0.381693858758	0.541497453141	-0.00139368560051	-0.720041773047	0.865874511887	0.173846818708	0.297498536768	0.363911317374
Tnfrsf12a	-0.746945356665	-0.681580759499	-0.0741657918505	-0.688690513942	-0.0792653208307	-0.169636694252	0.36254502613	0.569627500572	0.349236259429	-0.0894385860533	2.64426973413	-0.225715987184
Tnfrsf13b	-0.551350608056	-1.13726251974	-0.73944338964	-0.217092538354	-0.795935006108	-0.383826051224	-0.376358659415	0.0191654158167	0.767902195468	-1.26093436662	1.16934277779	0.671858613858
Tnfrsf13c	-0.360753840152	-0.135285552026	-0.313003487355	0.223163984906	0.0268155665647	0.596704934439	1.77840986901	1.53594005723	1.12319937866	-0.114634057205	0.536993420565	-0.0401919578458
Tnfrsf14	0.132835079099	-0.125108758904	-0.561986837859	-0.0640839182753	-0.0742825568403	0.357879370105	0.215634449568	-1.57501913454	-0.522054293776	-0.054267075539	1.56647867119	0.703790172913
Tnfrsf17	1.47569267413	1.3551971396	1.738326526	1.84812549142	2.61771074764	1.75251639154	0.238624284577	0.00278327649651	0.675203236965	-0.533493278294	0.0036853469091	0.646852922701
Tnfrsf18	-0.0287028533062	0.306718091887	0.0752444963966	0.0752691000393	0.0694242835261	0.608328287716	0.168844959011	-0.074790449355	-0.112467465577	0.111072538268	-0.305132345184	0.00479723735297
Tnfrsf19	1.54731772828	0.811159370267	1.25229491758	0.795740942725	0.87196946467	1.13530641461	-0.430577104149	-0.302633969613	-0.540751617233	0.000765439042054	1.19079870556	-0.195906592735
Tnfrsf1a	0.0198111223352	0.107153568165	-0.0105383033709	0.163917320337	0.294182934406	0.171864074941	0.294885925594	-0.816857304593	0.100695643146	-0.0982844989247	0.202190643231	-0.185990479521
Tnfrsf1b	0.277836632902	0.496068233993	0.433998212648	0.373103663183	0.302652335055	0.390500898931	0.073691593066	-0.137240483616	-0.39952065494	0.141721277047	-0.770631322297	-0.00447917534688
Tnfrsf21	-0.337570056209	0.119716162787	0.0495362874118	-0.201749776998	0.113982128243	0.289056551512	-0.920830042511	-0.0509827383211	-0.429239555369	0.516478911725	-0.355574385882	0.16661295654
Tnfrsf22	-0.202072127248	0.373921532576	-0.321491528269	-0.118653170867	0.925167800521	0.531687926949	0.24332890843	-1.32875295249	1.27931716085	0.255494163474	0.179212145296	1.24055616876
Tnfrsf23	0.0731164811121	0.0624461396011	0.104862282429	-0.0216798256088	0.628864429978	0.616387996329	-0.193272976167	1.49665172479	1.110873309	0.124194918486	1.48707108957	-0.163538186955
Tnfrsf25	0.279539104558	-0.0532575750305	-0.0681091452799	0.100867242264	0.199594874889	0.198418290646	0.20345479515	-0.597024842175	0.444663431859	-0.0556825780944	-0.804169972571	0.236311208681
Tnfrsf26	0.156516597747	1.6198000029	0.957357726711	-0.218512646303	0.697180685442	0.944454465882	0.432682667162	-2.63593570308	0.766991034535	-0.210966875134	0.693474040582	0.356012375568
Tnfrsf4	-0.174578225138	-0.701599983368	0.258136201102	-0.0417086847178	-0.975894778133	-0.242680731458	-0.333989697822	-1.22928529694	0.898137931038	-0.156975933475	-1.44869921734	-0.43990946897
Tnfrsf8	0.471008766483	1.55824429607	1.00386703521	0.44395928134	-0.319227708663	0.866807846675	0.754004352375	-0.144537058156	0.433882061641	0.407887554687	1.27127467299	0.534198507269
Tnfrsf9	0.200320570043	0.16399952649	0.567657387202	0.286129710607	0.382128997452	0.35065401428	0.366726237498	0.74893475957	0.628694819041	0.366016344949	-0.544635869575	0.513210079788
Tnfsf10	-0.574635410354	-0.664537163668	-1.41489606553	-0.641804770597	-1.02685454033	-0.340783770033	0.386223211352	-0.411818912403	0.618667180099	0.329461336091	1.39339637326	0.224823721394
Tnfsf11	0.313776936139	0.0753758786529	-0.358813823475	-0.936628029268	0.481573048588	1.07699193665	-0.119666351743	-0.147102382117	-0.13938974137	-0.157880123542	-0.454503217819	0.0146017674941
Tnfsf12	0.607936954129	0.81217638163	0.801346602116	0.158257174962	0.77819541214	0.645297816262	0.19853421577	-1.67330694956	0.52013516926	-0.605674690942	1.42117590273	0.455700646711
Tnfsf13	0.804288118115	0.623799714017	0.376176194806	1.42480975013	0.66223655481	0.705439044875	-0.0018737272702	0.00397251891298	-0.117200518741	0.0894270499715	1.30700563891	0.146786937013
Tnfsf13b	0.201205138259	0.340559615337	-0.754751224111	0.0872990343275	-0.179061422572	-0.220654828755	0.349689526258	0.0815362667563	1.10962192929	-0.100246369588	1.15025803887	-0.536806888133
Tnfsf14	0.83648593252	-0.494225388063	0.988509079689	-0.116909421506	0.681062320792	0.333120581674	0.226022094793	-0.897258170337	-0.428639017057	-0.284557214502	0.676893355644	-0.232795602179
Tnfsf15	-0.721969560755	-1.20359025805	-0.0199894262494	-0.759133014744	-2.38296761027	-0.0718178598539	0.399279712077	-1.08369387682	0.105073381751	0.000520714340566	1.42891149087	-0.0514668960456
Tnfsf18	-1.81757423247	-1.32116770378	-1.9029265323	-1.01477231093	-0.0542734765988	-0.475466713164	0.50712506041	-2.11459324585	1.02758621529	0.569150320936	1.59245222512	0.75437525048
Tnfsf4	0.4739677158	0.0574488298185	1.25582892502	0.680465166095	1.64892634574	1.17744902091	0.767688521501	1.461153504	1.23818891475	0.391817329686	1.85753851547	0.544192960446
Tnfsf8	-1.44862535296	-0.547351291371	-1.40245294764	-0.588874099465	-1.88090337881	-0.933013741167	0.548610345217	-0.265458895286	0.476888168136	-0.186829049615	1.58824886509	-0.155641371763
Tnfsf9	-1.04842688062	-0.556531521886	-0.41034103863	-0.200744231278	-0.584093990349	-0.540065449683	1.36219089448	-0.1779808914	0.42649269243	0.478524421311	1.15700918109	0.0345866700639
Tnik	-0.259151524575	0.566026431637	-0.95428792477	0.170795763544	0.560167716883	-0.407962031255	0.249895464981	0.729822950994	-0.182779216961	-0.107250448265	-0.735307099523	-0.195722833672
Tnip1	0.160698470263	0.528232114667	0.693128098197	0.398900758376	0.58905141573	0.288596315265	0.543217733137	0.362160995426	0.764987358872	-0.000170484783622	-0.73261795613	0.160834089257
Tnip2	0.346296612675	0.343296602235	0.00598304337737	0.371175824482	-0.041360344973	0.0964174879777	-0.354021071986	-1.56762798379	0.924119919674	0.346444061776	-0.349983819444	-0.128056461253
Tnip3	0.920850662399	0.416651820206	1.26242791682	0.740229464332	0.836783494774	1.56022306002	0.361033043634	-0.836306617768	0.458468997168	-0.566715286041	0.664498350173	0.466528042506
Tnk1	-0.456255572703	0.18662933029	-0.255182358336	-0.319218936111	-0.37864683678	0.0738234665968	-0.0162586749372	-0.241684447289	0.217407359012	-0.186966521465	1.8843484165	0.441451247615
Tnk2	-0.370379055783	-0.653281607271	0.339708011089	-0.457289563187	-0.507122077729	0.459762628455	0.332244735701	0.531600263387	-0.670102044633	-0.43184934784	-0.678297739941	0.239970885974
