	Bach2	Bcl11b	Bcl6	Cebpg	Dmrta1	Egr2	Elf4	Eomes	Esr1	Esrra	Ets2	Foxc1	Foxj1	Foxm1	Foxo1	Glis3	Gtf3a	Irf4	Irf5	Irf7	Irf8	Jdp2	Klf12	Klf2	Klf5	Klf8	Lef1	Max	Mef2c	Mef2d	Meis3	Nr4a2	Pparg	Prdm1	Relb	Sox8	Stat3	Stat4	Stat5a	Stat5b	Tada2b	Tbx21	Tcf7	Trp53	Zbtb16	Zfhx3	Zfp287	Zfp553	Zfp57	Zfp606	Zfp646	Zfp768	Zfp827
Src	0	0	0	0	0	0	-1.0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srek1ip1	-2.0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	-2.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Srgap2	0	-0.5	0	-2.0	0	-1.0	-1.0	-3.0	0	0	-0.5	-2.0	-2.0	0	0	0	0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	-2.0	-2.0	-2.0	-2.0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0
Srgap3	2.0	0.5	0	0	0	1.0	2.0	0	1.0	1.0	2.5	0	0	0	0	1.0	0	3.0	3.0	6.0	6.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0
Srgn	3.0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	4.0	8.0	8.0	1.0	2.0	2.0	1.0	2.0	1.0	1.0	0	0	0	0	0	0	0	0.5	2.0	2.0	2.0	2.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Ss18	1.0	0.5	0	0	0	1.0	0	2.0	0	0	0	0	0	0	1.0	0	1.0	2.5	2.5	5.0	5.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	3.0	3.0	3.0	3.0	0	2.0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Ss18l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Ssbp3	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-3.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-1.0	-2.0	0	0	0	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	-1.0	-1.0	-0.5	0	-1.5	0	-3.0	-3.0	-1.5	-3.0	-3.0	-3.0	-3.0
Ssh2	0	0.5	0	0	0	0	0	1.0	0	0	2.0	0	0	0	1.0	0	0	2.0	2.0	4.0	4.0	0	0	0	0	0	0	0	0.5	1.0	1.0	0	0	0	0	0.5	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Ssna1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	2.0	2.0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Ssx2ip	-2.0	0	0	0	0	-1.0	-1.0	0	-2.0	-2.0	-2.0	0	-1.0	0	-1.0	0	-2.0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
St14	-1.0	0	0	0	0	-1.0	-2.0	0	0	0	-3.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St3gal1	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	-1.5	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St3gal2	0	0	0	0	0	-1.0	-2.0	0	0	0	-2.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
St3gal3	-1.0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St3gal4	0	0	0	0	0	2.0	1.0	0	0	0	1.5	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	1.0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
St3gal5	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6gal1	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac3	-1.0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	-1.0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	-1.0	-1.5	0	-3.0	-3.0	-1.5	-3.0	-3.0	-3.0	-3.0
St6galnac4	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	3.0	3.0	6.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac5	-2.0	0	-1.0	0	-0.5	-2.0	-1.0	0	-2.0	-2.0	-2.0	-1.0	-3.0	-1.0	-1.0	0	-2.0	-1.0	-1.0	-2.0	-2.0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	-0.5	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.5	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
St7	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-2.0	0	-1.0	-1.0	-2.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0
St8sia1	0	0	0	-2.0	-0.5	-1.0	-1.0	0	0	0	0	0	-2.0	0	0	-1.0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
St8sia4	1.0	0	0	0	0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	0	0	1.0	0	1.0	4.0	4.0	8.0	8.0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0.5	2.0	2.0	2.0	2.0	0	1.0	1.0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Stab2	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	-2.0	-2.0	-2.0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0
Stambpl1	0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stap1	-3.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.5	-2.5	-5.0	-5.0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	-0.5	-1.0	-1.0	0	-3.0	-3.0	-3.0	-3.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Stard5	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stard6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-2.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stat3	0	0	0	0	0	0	2.0	0	1.0	1.0	0	0	0	0	0	0	0	3.0	3.0	6.0	6.0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	0	0	0	3.0	3.0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stat4	1.0	0	0	0	0	0	1.0	2.0	0	0	2.0	0	0	0	0	0	2.0	0.5	0.5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	2.0	0	0	0	1.0	0	0	1.0	0	0.5	1.0	1.0	1.0	1.0	0	2.0	1.0	0	1.0	0	2.0	2.0	1.0	2.0	2.0	2.0	2.0
Stat5a	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0.5	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Stat5b	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0.5	1.0	0	0.5	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Stau2	-1.0	0	0	0	0	0	0	0	0	0	-0.5	-2.0	-3.0	-1.0	-3.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	0	-1.0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Stil	1.0	0	0	0	0	1.0	1.0	0	0	0	1.5	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Stk32c	1.0	0.5	0	0	0	1.0	1.0	2.0	0	0	2.0	0	0	0	0	0	1.0	3.5	3.5	7.0	7.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	3.0	3.0	3.0	3.0	1.0	2.0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Stk38l	0	0	0	0	0	1.0	1.0	3.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0.5	0	0	0	0	0	0	0	0	0	0
Stk4	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Ston2	0	-0.5	-1.0	0	0	0	-1.0	-1.0	-2.0	-2.0	-0.5	0	0	0	0	0	-2.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-5.0	0	0	0	-2.0	0	0	-1.0	-1.0	0	0	0	0	0	0	-1.0	-2.5	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Strbp	-1.0	0	0	0	0	-1.0	-2.0	0	0	0	-2.5	0	0	0	0	0	0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	-1.0	-1.0	-0.5	-1.0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Strn4	0	0	0	0	0	0	-1.0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stx2	0	0	0	0	0	0	-1.0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stx3	0	0.5	0	0	0	2.0	1.0	0	0	0	1.5	0	0	0	0	0	0	2.0	2.0	4.0	4.0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	0	0	2.0	2.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stx6	0	0	0	0	0	0	0	3.0	0	0	0.5	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Styk1	1.0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	5.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suclg2	1.0	0	0	0	0	0	0	3.0	0	0	0.5	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0
Sulf2	0	0	0	0	0	1.0	2.0	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	2.0	0.5	0	0	0	0	0	0	0	0	0	0
Sult2b1	3.0	0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
Sumf1	-2.0	-0.5	-1.0	0	0	0	-1.0	0	-2.0	-2.0	-1.5	0	0	0	0	0	0	-4.0	-4.0	-8.0	-8.0	-1.0	0	0	0	0	-2.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	-3.0	-3.0	-3.0	-3.0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Sun2	0	0	0	0	0	1.0	3.0	0	0	0	2.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Susd1	3.0	0.5	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	1.0	0	1.0	1.0	1.0	2.0	2.0	1.0	0	0	0	0	1.0	1.0	0.5	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Susd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Suv39h2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	3.5	7.0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	2.0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Sv2c	0	0	0	0	0	1.0	2.0	3.0	1.0	1.0	2.0	1.0	0	0	0	0	1.0	1.5	1.5	3.0	3.0	0	0	0	0	0	2.0	0	0	0	2.0	1.0	0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Svopl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Swap70	0	-0.5	0	0	0	-2.0	-1.0	0	-1.0	-1.0	-2.0	0	0	0	0	-2.0	-1.0	-2.5	-2.5	-5.0	-5.0	0	0	0	0	0	-1.0	0	-0.5	-1.0	-2.0	0	0	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	0	0	-0.5	-1.0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Syk	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Syne1	0	0	0	0	0	-1.0	-2.0	0	0	0	-3.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Syne2	0	0.5	0	0	0	1.0	1.0	3.0	0	0	2.5	0	0	0	0	0	1.0	3.0	3.0	6.0	6.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	0	3.0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Synj1	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Synj2	0	0	0	0	0	0	-2.0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Synpo	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	1.0	2.5	2.5	5.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	1.0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Syp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0
Sypl	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syt11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sytl2	1.0	0.5	0	0	0	0	1.0	0	0	0	1.5	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0.5	1.0	0	1.0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Sytl3	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Tacc2	0	0	0	0	0	0	-1.0	0	0	0	-2.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Taf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Taldo1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-2.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tanc1	0	0	0	0	0	1.0	3.0	0	0	0	2.0	0	0	0	1.0	0	1.0	2.5	2.5	5.0	5.0	0	2.0	2.0	1.0	2.0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Tapbpl	0	0	0	0	0	1.0	1.0	1.0	0	0	1.5	0	0	0	1.0	0	1.0	1.5	1.5	3.0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	1.0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Tarsl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tasp1	-1.0	-0.5	0	0	0	-1.0	0	0	0	0	-2.0	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-0.5	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-0.5	-1.0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Tbc1d10b	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d22b	0	-0.5	0	0	0	-1.0	-2.0	-3.0	0	0	-2.0	0	0	0	0	0	0	-4.0	-4.0	-8.0	-8.0	0	0	0	0	0	-3.0	0	0	0	-2.0	0	0	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	0	-3.0	-1.5	0	0	0	0	0	0	0	0	0	0
Tbc1d24	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0
Tbc1d2b	1.0	0.5	0	0	0	2.0	2.0	3.0	1.0	1.0	2.0	1.0	0	0	1.0	1.0	0	2.5	2.5	5.0	5.0	1.0	1.0	1.0	0.5	1.0	2.0	1.0	0.5	1.0	2.0	2.0	0	1.0	0	0.5	1.0	1.0	1.0	1.0	1.0	3.0	1.0	0	0	0	0	0	0	0	0	0	0
Tbc1d5	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-3.0	0	-0.5	-0.5	-1.0	-1.0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Tbck	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbl1xr1	-3.0	-0.5	0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	-2.0	0	-2.0	0	0	0	-3.0	-3.0	-3.0	-6.0	-6.0	0	0	0	0	0	-2.0	0	-0.5	-1.0	0	-1.0	0	-1.0	0	0	-3.0	-3.0	-3.0	-3.0	0	-1.0	-1.0	0	-1.5	0	-3.0	-3.0	-1.5	-3.0	-3.0	-3.0	-3.0
Tbx21	2.0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	1.0	2.0	2.0	4.0	4.0	0	2.0	2.0	1.0	2.0	1.0	0	0	0	1.0	0	0.5	1.0	0	0	0	0	0	0	1.0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Tcf4	-3.0	-0.5	-1.0	0	0	0	-1.0	0	-2.0	-2.0	-2.0	0	-1.0	0	-3.0	0	-3.0	-2.5	-2.5	-5.0	-5.0	-1.0	0	0	0	0	-4.0	-1.0	-1.0	-2.0	0	0	-0.5	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	-2.0	-1.0	-1.5	0	-3.0	-3.0	-1.5	-3.0	-3.0	-3.0	-3.0
Tcf7l1	-2.0	-0.5	0	0	-0.5	-1.0	-1.0	0	0	0	-1.0	-1.0	-3.0	-1.0	-2.0	0	0	-0.5	-0.5	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcp11l1	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcp11l2	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	3.0	3.0	0	1.0	1.0	0.5	1.0	0	1.0	0.5	1.0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Tctex1d2	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Tctn1	0	0	0	0	0	-1.0	-1.0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0
Tctn2	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tdrd3	-1.0	-0.5	-1.0	0	0	-1.0	-2.0	0	-1.0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	-1.0	0	0	0	-2.0	0	0	-1.0	0	0	-3.0	-3.0	-3.0	-3.0	0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Tdrd9	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-0.5	-1.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
