	Ar	Ascl4	Batf3	Bmyc	E2f2	E2f7	E2f8	Egr2	Egr3	Elk3	Erg	Gtf3a	Hey1	Hlf	Hsf4	Irf4	Irf8	Klf10	Klf12	Lef1	Maz	Mlx	Mycn	Mzf1	Nfic	Nfil3	Nfkbia	Nfkbid	Nfkbil1	Nfyb	Nr1d1	Nr1i2	Nr4a1	Pbx2	Pparg	Rara	Rarg	Rbpj	Rorc	Runx2	Snai3	Sox9	Tbx21	Tfap4	Tfeb	Thap3	Thap4	Thra	Vdr	Zbtb14	Zbtb16	Zbtb32	Zbtb37	Zbtb7b	Zfp1	Zfp143	Zfp287	Zfp296	Zfp3	Zfp41	Zfp426	Zfp462	Zfp64	Zfp691	Zfp768	Zfp775	Zfp92	Zscan10
Lrp5	0	0	0	1.5	4.5	4.5	4.5	1.5	1.5	0	0	4.5	0	0	0	0	3.0	7.5	0	1.5	3.0	0	0	4.5	0	0	0	0	0	1.5	0	0	0	1.5	1.5	4.5	4.5	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	1.5	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Lrrc20	0	0	0	3.0	0	0	0	3.0	3.0	0	0	0.5	0	0	0	0	1.5	0	0	0	0	1.5	0	0.5	0	0	0	0	0	0	0	3.0	0	0	0	3.0	3.0	0	0	0	0	0	0	0	4.5	0	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0.5	0	0.5	0	0	0.5	0	0.5
Lrrc49	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc8c	0	0	0	1.5	0	0	0	3.0	3.0	0.5	0	4.5	0	0	0	0	2.5	0	0	2.0	1.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	4.5	0	0	0	2.0	0.5	0	0	0	0	4.5	0	0	0	3.0	4.5	1.5	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Lrrc8d	0	0	0	-1.5	-3.0	-3.0	-3.0	-6.0	-6.0	0	0	-3.5	0	0	0	0	-3.5	-1.5	0	-0.5	-2.0	0	0	-3.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	-3.5	0	0	0	-3.0	-3.5	0	-3.5	-0.5	-3.5	-3.5	-3.5	0	-3.5	0	0	-3.5	0	-3.5
Lrrfip1	0	0	1.5	0	0	0	0	3.0	3.0	0.5	0	1.5	0	0	0	0	1.5	0	0	1.5	0	0	0	1.5	0	0	0	0	0	4.5	0	3.0	0.5	1.5	0	4.5	4.5	0	0	3.0	0	0	1.5	0	0	0	0	0	0	1.5	0	0	0	0	1.5	2.0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Lrrn2	0	0	0	-1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lsm2	0	0	0	0	6.0	6.0	6.0	1.5	1.5	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Lsp1	0	0	0	0	0.5	0.5	0.5	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	2.0	0	2.0	2.0	2.0	0	2.0	0	0	2.0	0	2.0
Lta	0	1.5	0	0	3.0	3.0	3.0	6.0	6.0	0	0	6.0	0	0	0	0	4.5	1.5	0	3.0	1.5	0	0	6.0	1.5	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	6.0	0	0	0	1.5	6.0	1.5	6.0	0	6.0	6.0	6.0	0	6.0	0	0	6.0	0	6.0
Ltb	0	0	0	0	3.0	3.0	3.0	4.5	4.5	0	0	6.0	0	0	0	0	0	1.5	0	3.0	1.5	0	0	6.0	1.5	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	6.0	0	0	0	1.5	6.0	1.5	6.0	0	6.0	6.0	6.0	0	6.0	0	0	6.0	0	6.0
Ltb4r1	0	0	0	1.5	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	1.0	2.0	1.5	1.0	0	0	2.0	0	0	0	0	0	0	1.5	1.5	0	0	1.5	0	0	0	1.5	3.0	0	0	0	0	0	0.5	0.5	1.5	0	2.0	0	0	0	0.5	2.0	0	2.0	0	2.0	2.0	2.0	0	2.0	0	0	2.0	0	2.0
Ltbp3	0	0	0	0	0	0	0	-1.5	-1.5	-9.0	0	-1.5	0	0	0	0	-1.5	-2.0	0	-0.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-3.5	-3.5	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Ltbp4	0	0	0	0	-1.5	-1.5	-1.5	-1.5	-1.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Ltf	0	0	0	0	0	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Ly6c2	0	0	0	0	0	0	0	0	0	3.0	0	1.5	0	0	0	0	0	4.5	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Ly6g5b	0	0	0	0	3.0	3.0	3.0	3.0	3.0	7.5	0	3.0	0	0	0	0	1.5	6.0	0	1.5	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	3.0	0	1.5	1.5	1.5	3.0	1.5	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Ly6g6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyrm7	0	0	0	0	4.5	4.5	4.5	1.5	1.5	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	2.0	0	2.0	2.0	2.0	0	2.0	0	0	2.0	0	2.0
Lysmd2	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	1.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyst	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	1.5	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0
Lzic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lzts2	0	0	0	0	-6.0	-6.0	-6.0	-3.0	-3.0	-9.0	0	-1.5	0	0	0	0	-1.5	0	0	0	-1.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	-1.5	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Macrod1	0	0	0	0	-1.5	-1.5	-1.5	-1.5	-1.5	-1.5	0	-4.5	0	0	0	0	-1.5	-6.0	0	0	-1.5	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	-3.0	-4.5	0	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Maf	0	-1.5	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	-3.0	0	0	0	0	-3.0	0	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Magix	0	0	0	0	0	0	0	1.5	1.5	1.5	0	1.5	0	0	0	0	3.0	7.5	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	3.0	1.5	1.5	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Magohb	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maml3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0
Man1a	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	-1.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Man1c1	0	0	0	1.5	3.0	3.0	3.0	3.0	3.0	0	0	3.0	0	0	0	0	3.0	13.5	0	3.0	1.5	0	0	3.0	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	1.5	1.5	1.5	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Man2a2	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	-2.0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Map3k1	0	0	0	0	0	0	0	-6.0	-6.0	0	0	-1.5	0	0	0	0	0	0	0	-0.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Map4k1	0	1.5	1.5	0	0	0	0	3.0	3.0	0	0	3.0	0	0	0	0	0	0	0	1.5	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Mapk12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mapk8ip2	0	0	0	0	0	0	0	0	0	3.0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	1.5	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Mapkapk3	0	0	0.5	3.0	1.5	1.5	1.5	0	0	3.0	0	12.5	0	0	1.5	0	5.0	13.5	0	3.0	1.5	1.5	0	12.5	0	0	1.5	1.5	1.5	1.5	0	1.5	0	1.5	0	4.5	4.5	0	0	1.5	0	0	0	1.5	0	0	0	0	0	12.5	0	1.5	1.5	3.0	12.5	0	12.5	0	12.5	12.5	12.5	0	12.5	0	0	12.5	0	12.5
March3	1.0	0	0	0	0	0	0	-6.0	-6.0	0	1.0	-1.5	0	0	0	1.5	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1.0	0	0	0	0	0	1.5	0	-1.5	0.5	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0.5	-1.5	0.5	0.5	-1.5	0.5	-1.5
Marveld1	0	1.5	0	0	3.0	3.0	3.0	6.0	6.0	0	0	3.0	0	0	0	0	0	6.0	0	1.5	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	4.5	4.5	0	0	4.5	0	0	0	0	0	0	0	0	0	3.0	0	1.5	1.5	1.5	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Mast4	0	0	0	0	0	0	0	0	0	-3.0	2.0	-3.5	0	0	0	0	-0.5	0	0	0	-0.5	0	0	-3.5	0	0	0	0	0	0	1.5	0	0	0	-0.5	-0.5	-0.5	0	1.5	-0.5	0	0	0	0	0	0	0	3.0	1.0	-3.5	2.0	0	0	0	-3.5	0	-3.5	-0.5	-3.5	-3.5	-3.5	2.0	-3.5	2.0	2.0	-3.5	2.0	-3.5
Maz	0	0	0	0	6.0	6.0	6.0	1.5	1.5	7.5	0	9.0	0	0	0	0	3.0	7.5	0	0	1.5	0	0	9.0	0	0	1.5	1.5	1.5	3.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	1.5	1.5	0	0	9.0	0	1.5	1.5	3.0	9.0	1.5	9.0	0	9.0	9.0	9.0	0	9.0	0	0	9.0	0	9.0
Mdfic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0
Me1	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	-0.5
Med13	0	0	0	-3.0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	-1.5	-1.5	0	-1.5	0	0	-1.5	-1.5	-1.5	-1.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	-6.0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Med31	0	0	0	-3.0	-7.5	-7.5	-7.5	-3.0	-3.0	-9.0	0	-4.5	0	0	0	0	-2.0	-9.0	0	-1.5	0	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	-1.5	-4.5	-1.5	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Megf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mettl9	0	0	0	0	0	0	0	0	0	1.5	0	3.0	0	0	0	0	1.5	0	0	1.5	0	0	0	3.0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	1.5	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Mex3d	0	0	0	-3.0	-6.0	-6.0	-6.0	-6.0	-6.0	0	0	-4.5	0	0	0	0	-1.5	-6.0	0	-1.5	-1.5	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	-3.0	0	0	0	0	-4.5	0	0	0	-1.5	-4.5	0	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Mfap4	0	0	0	0	-1.5	-1.5	-1.5	-1.5	-1.5	0	0	-3.0	0	0	0	0	-1.5	-7.5	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	-1.5	-3.0	-1.5	-3.0	-0.5	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Mfhas1	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	0	1.5	0	0	0	1.5	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.5	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Mfng	0	1.5	0	1.5	1.5	1.5	1.5	1.5	1.5	1.5	0	4.5	0	0	0	0	3.0	6.0	0	1.5	1.5	0	0	4.5	0	0	0	0	0	0	0	0	0	1.5	0	3.0	3.0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	4.5	0	0	0	1.5	4.5	0	4.5	1.5	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Mfsd11	0	1.5	0	3.0	6.0	6.0	6.0	3.0	3.0	1.5	0	4.5	0	0	4.5	0	3.0	9.0	0	1.5	1.5	1.5	0	4.5	0	0	0	0	0	3.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	3.0	4.5	1.5	4.5	1.5	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Mgat4b	0	0	0	-1.5	-3.0	-3.0	-3.0	-3.0	-3.0	0	0	-4.5	0	0	0	0	-1.5	-9.0	0	0	0	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	-3.0	-4.5	0	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Mgea5	0	0	0	-1.5	-3.0	-3.0	-3.0	-3.0	-3.0	0	0	-4.5	0	0	0	0	-1.5	-9.0	0	-1.5	-3.0	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	-4.5	0	0	0	-3.0	-4.5	-1.5	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Mgll	0	1.5	0	0.5	3.0	3.0	3.0	3.0	3.0	0	0	6.0	0	0	1.5	0	9.5	4.5	0	3.0	1.5	0	1.5	6.0	0	0	1.5	1.5	1.5	0	0	3.0	0	0	0	0	0	0	0	4.5	0	0	1.5	0	0	1.5	1.5	0	0	6.0	0.5	0	0	2.0	6.0	0.5	6.0	0	6.0	6.0	6.0	0.5	6.0	0.5	0.5	6.0	0.5	6.0
Miat	0	0	0	0	0	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	0	-1.5	2.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mid1	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mina	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	6.5	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0.5	1.5	0.5	0.5	0.5	0	0.5	0	0	0.5	0	0.5
Minpp1	0	0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.5	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1949	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir27a	0	0	0	-1.5	-3.0	-3.0	-3.0	-6.0	-6.0	-3.0	0	-6.0	0	0	0	0	-2.0	-12.0	0	-1.5	-1.5	0	0	-6.0	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	0	0	0	0	-6.0	0	0	0	-3.0	-6.0	-1.5	-6.0	-0.5	-6.0	-6.0	-6.0	0	-6.0	0	0	-6.0	0	-6.0
Mir3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Mirlet7g	0	0	0	-3.0	-4.5	-4.5	-4.5	-6.0	-6.0	0	0	-4.5	0	0	0	0	-1.5	-7.5	0	-1.5	-1.5	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	-4.5	0	0	0	-1.5	-4.5	-1.5	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Mkrn2	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	-1.5	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Mlx	0	0	0	3.0	4.5	4.5	4.5	1.5	1.5	1.5	0	1.5	0	0	0	0	3.0	0	0	0	0	1.5	0	1.5	1.5	0	0	0	0	4.5	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Mmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0
Mmgt2	0	0	0	1.5	6.0	6.0	6.0	6.0	6.0	0	0	4.5	0	0	0	0	1.5	6.0	0	0	1.5	0	0	4.5	0	0	1.5	1.5	1.5	0	0	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	3.0	4.5	1.5	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Mmp10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Mmp24	0	0	0	0	-1.5	-1.5	-1.5	-3.0	-3.0	0	0	-1.5	0	0	0	0	0	0	0	-0.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Mnda	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	6.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Mogs	0	0	0	0	1.5	1.5	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpo	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	-7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpv17l2	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Mpzl2	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1.5	0	0	0	0	0	0.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0.5	0	0.5	0	0	0.5	0	0.5
